"TIP_SUBJECT_OFFERED_KEY","TIP_MATERIAL_KEY","TIP_MATERIAL_STATUS_KEY","TERM_CODE","SUBJECT_ID","ISBN","RECORD_COUNT","WAREHOUSE_LOAD_DATE"
"","9780872200944PROTAGORAS922017SU","RQ","2017SU","CANC.SPO","9780872200944",1,28-OCT-24
"","9781101143483EBK VILLETTE2014FA","EO","2014FA","CANC.21L.707","9781101143483",1,28-OCT-24
"","9781259277177INVESTMENTS11TH 18","RC","","15.415","9781259277177",1,28-OCT-24
"","9781401210984INCOGNEGRO092011FA","RQ","2011FA","CANC.PROFCHANGE","9781401210984",1,28-OCT-24
"","9781419715181GHETTO KLOWN1ST 15","RQ","","21L.021","9781419715181",1,28-OCT-24
"","9781423233039CALCULUS 2162021FA","RQ","2021FA","CANC.BAR","9781423233039",1,28-OCT-24
"","9781423233039CALCULUS 2162021JA","RC","2021JA","CANC.BAR","9781423233039",1,28-OCT-24
"","9781423233039CALCULUS 2162021SP","RC","2021SP","CANC.BARCHARTS","9781423233039",1,28-OCT-24
"","9781423233039CALCULUS 2162021SU","RC","2021SU","CANC.BAR","9781423233039",1,28-OCT-24
"","9781423233039CALCULUS 2162022FA","RC","2022FA","CANC.BAR","9781423233039",1,28-OCT-24
"","9781423233039CALCULUS 2162022SP","RC","2022SP","CANC.BAR","9781423233039",1,28-OCT-24
"","9781423233039CALCULUS 2162023FA","RC","2023FA","CANC.QUICKSTUD","9781423233039",1,28-OCT-24
"","9781423233039CALCULUS 2162023JA","RC","2023JA","CANC.BARCHARTS","9781423233039",1,28-OCT-24
"","9781423233039CALCULUS 2162023SP","RC","2023SP","CANC.BARCHART","9781423233039",1,28-OCT-24
"","9781423233039CALCULUS 2162023SU","RC","2023SU","CANC.CARRY","9781423233039",1,28-OCT-24
"","9781423233039CALCULUS 2162024FA","RC","2024FA","CANC.BARCHARTS","9781423233039",1,28-OCT-24
"","9781423233039CALCULUS 2162024SP","RC","2024SP","CANC.BARCHARTS","9781423233039",1,28-OCT-24
"","9781423233039CALCULUS 2162024SP","RQ","2024SP","CANC.CANC","9781423233039",1,28-OCT-24
"","9781423233039CALCULUS 2162024SU","RQ","2024SU","CANC.BARCHARTS","9781423233039",1,28-OCT-24
"","9781423233039CALCULUS 2162025FA","RC","2025FA","CANC.BARCHARTS","9781423233039",1,28-OCT-24
"","9781440621826EBK CEREMONY2012FA","EO","2012FA","21L.504","9781440621826",1,28-OCT-24
"","9781572227965CALCULUS 1022021FA","RQ","2021FA","CANC.BAR","9781572227965",1,28-OCT-24
"","9781572227965CALCULUS 1022021JA","RC","2021JA","CANC.BAR","9781572227965",1,28-OCT-24
"","9781572227965CALCULUS 1022021SP","RC","2021SP","CANC.BARCHARTS","9781572227965",1,28-OCT-24
"","9781572227965CALCULUS 1022021SU","RC","2021SU","CANC.BAR","9781572227965",1,28-OCT-24
"","9781572227965CALCULUS 1022022FA","RC","2022FA","CANC.BAR","9781572227965",1,28-OCT-24
"","9781572227965CALCULUS 1022022SP","RC","2022SP","CANC.BAR","9781572227965",1,28-OCT-24
"","9781572227965CALCULUS 1022023FA","RC","2023FA","CANC.QUICKSTUD","9781572227965",1,28-OCT-24
"","9781572227965CALCULUS 1022023JA","RC","2023JA","CANC.BARCHARTS","9781572227965",1,28-OCT-24
"","9781572227965CALCULUS 1022023SP","RC","2023SP","CANC.BARCHART","9781572227965",1,28-OCT-24
"","9781572227965CALCULUS 1022023SU","RC","2023SU","CANC.CARRY","9781572227965",1,28-OCT-24
"","9781572227965CALCULUS 1022024FA","RC","2024FA","CANC.BARCHARTS","9781572227965",1,28-OCT-24
"","9781572227965CALCULUS 1022024SP","RC","2024SP","CANC.BARCHARTS","9781572227965",1,28-OCT-24
"","9781572227965CALCULUS 1022024SP","RQ","2024SP","CANC.CANC","9781572227965",1,28-OCT-24
"","9781572227965CALCULUS 1022024SU","RQ","2024SU","CANC.BARCHARTS","9781572227965",1,28-OCT-24
"","9781572227965CALCULUS 1022025FA","RC","2025FA","CANC.BARCHARTS","9781572227965",1,28-OCT-24
"","9781572229440STATISTICS052021FA","RQ","2021FA","CANC.BAR","9781572229440",1,28-OCT-24
"","9781572229440STATISTICS052021JA","RC","2021JA","CANC.BAR","9781572229440",1,28-OCT-24
"","9781572229440STATISTICS052021SP","RC","2021SP","CANC.BARCHARTS","9781572229440",1,28-OCT-24
"","9781572229440STATISTICS052021SU","RC","2021SU","CANC.BAR","9781572229440",1,28-OCT-24
"","9781572229440STATISTICS052022FA","RC","2022FA","CANC.BAR","9781572229440",1,28-OCT-24
"","9781572229440STATISTICS052022SP","RC","2022SP","CANC.BAR","9781572229440",1,28-OCT-24
"","9781572229440STATISTICS052023FA","RC","2023FA","CANC.QUICKSTUD","9781572229440",1,28-OCT-24
"","9781572229440STATISTICS052023JA","RC","2023JA","CANC.BARCHARTS","9781572229440",1,28-OCT-24
"","9781572229440STATISTICS052023SP","RC","2023SP","CANC.BARCHART","9781572229440",1,28-OCT-24
"","9781572229440STATISTICS052023SU","RC","2023SU","CANC.CARRY","9781572229440",1,28-OCT-24
"","9781572229440STATISTICS052024FA","RC","2024FA","CANC.BARCHARTS","9781572229440",1,28-OCT-24
"","9781577668060SO LONG A LETTER12","RQ","","21G.022","9781577668060",1,28-OCT-24
"","9781577668060SO LONG A LETTER12","RQ","","21L.048","9781577668060",1,28-OCT-24
"","9781577668060SO LONG A LETTER12","RQ","","WGS.141","9781577668060",1,28-OCT-24
"","9781603844994EBK GORGIAS02016SU","EO","2016SU","HSSP.10525","9781603844994",1,28-OCT-24
"","9781603844994EBK GORGIAS02016SU","EO","2016SU","HSSP.10559","9781603844994",1,28-OCT-24
"","9781633690745STANDOUT 2.01ST 15","RQ","","CANC.EMBA","9781633690745",1,28-OCT-24
"","9781938026690EN PARLANT142015SP","RQ","2015SP","CANC.ISSUE","9781938026690",1,28-OCT-24
"","9781940858982DATA STORY192022SP","RC","2022SP","CANC.CUSTOMER","9781940858982",1,28-OCT-24
"","8220100254130EBK MICROECONOMICS2","EO","","FELLOWS.15.024","8220100254130",1,28-OCT-24
"","8220100492204EBK ANIMAL SPIRITS0","EO","","14.781","8220100492204",1,28-OCT-24
"","8220100492204EBK ANIMAL SPIRITS0","EO","","15.678","8220100492204",1,28-OCT-24
"","8220100492204EBK ANIMAL SPIRITS0","EO","","17.100","8220100492204",1,28-OCT-24
"","8220100791833EBK MICROECONOMICS8","EO","","FELLOWS.15.024","8220100791833",1,28-OCT-24
"","8220101444745EBK MICROECONOMICS1","EO","","14.01","8220101444745",1,28-OCT-24
"","8220102804784EBK MICROECONOMICS2","EO","","FELLOWS.15.024","8220102804784",1,28-OCT-24
"","8220103625500EBK MICROECONOMICS2","EO","","FELLOWS.15.024","8220103625500",1,28-OCT-24
"","8220103971850EBK MICROECONOMICS2","EO","","FELLOWS.15.024","8220103971850",1,28-OCT-24
"","8220103981033EBK MICROECONOMICS2","EO","","FELLOWS.15.024","8220103981033",1,28-OCT-24
"","9780061972638EBK CORALINE02018FA","EO","2018FA","CANC.21L.015","9780061972638",1,28-OCT-24
"","9780072311358BUSINESS DYNAMICS00","RQ","","EMBA.15.736","9780072311358",1,28-OCT-24
"","9780072389159BUSINESS DYNAMICS00","RQ","","15.736","9780072389159",1,28-OCT-24
"","9780072389159BUSINESS DYNAMICS00","RQ","","15.872","9780072389159",1,28-OCT-24
"","9780072389159BUSINESS DYNAMICS00","RQ","","15.8741","9780072389159",1,28-OCT-24
"","9780072389159BUSINESS DYNAMICS00","RQ","","CANC.TRADE","9780072389159",1,28-OCT-24
"","9780072389159BUSINESS DYNAMICS00","RQ","","EMBA.15.736","9780072389159",1,28-OCT-24
"","9780072389159BUSINESS DYNAMICS00","RQ","","CANC.TRADESPO","9780072389159",1,28-OCT-24
"","9780133231335WORLD HISTORY2019FA","RC","2019FA","CANC.SPO","9780133231335",1,28-OCT-24
"","9780133468427EBK MICROECONOMICS8","EO","","FELLOWS.15.024","9780133468427",1,28-OCT-24
"","9780139476242HEAT TRANSFER2ND 99","RQ","","CANC.SPO","9780139476242",1,28-OCT-24
"","9780140449150PRINCE(REV)992014SP","RQ","2014SP","CANC.WRONG","9780140449150",1,28-OCT-24
"","9780141188409SUNSET SONG082017SP","RQ","2017SP","CANC.21L.007","9780141188409",1,28-OCT-24
"","9780142437230DON QUIXOTE012015SP","RQ","2015SP","CANC.21L.002","9780142437230",1,28-OCT-24
"","9780156030472TO THE LIGHTHOUSE05","RQ","","21L.003","9780156030472",1,28-OCT-24
"","9780156030472TO THE LIGHTHOUSE05","RQ","","21L.487","9780156030472",1,28-OCT-24
"","9780156907392TO THE LIGHTHOUSE27","RQ","","21L.003","9780156907392",1,28-OCT-24
"","9780156907392TO THE LIGHTHOUSE27","RQ","","21L.485","9780156907392",1,28-OCT-24
"","9780199535873OTHELLO (9535876)06","RQ","","21L.009","9780199535873",1,28-OCT-24
"","9780312427481SAVAGE DETECTIVES07","RQ","","21L.003","9780312427481",1,28-OCT-24
"","9780316230841WE NEED NEW NAMES14","RQ","","21L.003","9780316230841",1,28-OCT-24
"","9780321507433ECOLOGY6TH 092014SU","RQ","2014SU","CANC.CHANGE","9780321507433",1,28-OCT-24
"","9780375726347HUMAN STAIN002012FA","RQ","2012FA","21L.504","9780375726347",1,28-OCT-24
"","9780375726347HUMAN STAIN002019FA","CL","2019FA","CANC.21L.355","9780375726347",1,28-OCT-24
"","9780393339727WHISTLING VIVALDI10","RC","","15.321","9780393339727",1,28-OCT-24
"","9780441569595NEUROMANCER842013SP","RQ","2013SP","CANC.WRONG","9780441569595",1,28-OCT-24
"","9780441569595NEUROMANCER842022SP","RC","2022SP","CANC.STORE","9780441569595",1,28-OCT-24
"","9780451529831RAGGED DICK062013SP","RQ","2013SP","CANC.WRONG","9780451529831",1,28-OCT-24
"","9780465005222ATOMS OF LANGUAGE01","RQ","","CANC.SPO","9780465005222",1,28-OCT-24
"","9780470174654FORM+FORCES102011FA","RQ","2011FA","CANC.MISSADOPT","9780470174654",1,28-OCT-24
"","9780486110202EBK A DOLL'S HOUSE0","EO","","21L.487","9780486110202",1,28-OCT-24
"","9780486114064EBK JANE EYRE2015SP","EO","2015SP","CANC.WRONG","9780486114064",1,28-OCT-24
"","9780486153582EBK SELECTED POEMS0","EO","","21L.325","9780486153582",1,28-OCT-24
"","9780486153803EBK IMAGIST POETRY0","EO","","21L.487","9780486153803",1,28-OCT-24
"","9780486277851O PIONEERS!932011FA","RQ","2011FA","CANC.PROFCHANGE","9780486277851",1,28-OCT-24
"","9780486426808MILL ON THE FLOSS03","RQ","","21L.707","9780486426808",1,28-OCT-24
"","9780525436140THERE THERE182022FA","RC","2022FA","CANC.BOOK","9780525436140",1,28-OCT-24
"","9780674817364SOLDIER+THE STATE57","RQ","","17.468","9780674817364",1,28-OCT-24
"","9780691173542POWER LINES142024FA","RC","2024FA","CANC.CARRY","9780691173542",1,28-OCT-24
"","9780735224889MIND+MATTER192024SP","RC","2024SP","CANC.MITREADS","9780735224889",1,28-OCT-24
"","9780738201535CLOCK SPEED982023FA","RC","2023FA","CANC.EXECED","9780738201535",1,28-OCT-24
"","9780738201535CLOCK SPEED982023JA","RC","2023JA","CANC.EXECED","9780738201535",1,28-OCT-24
"","9780738201535CLOCK SPEED982023SP","RC","2023SP","CANC.EXED","9780738201535",1,28-OCT-24
"","9780738201535CLOCK SPEED982023SU","RC","2023SU","CANC.EXEC_ED","9780738201535",1,28-OCT-24
"","9780738201535CLOCK SPEED982024FA","RC","2024FA","CANC.EXECED","9780738201535",1,28-OCT-24
"","9780738201535CLOCK SPEED982024JA","RC","2024JA","CANC.EXECED","9780738201535",1,28-OCT-24
"","9780738201535CLOCK SPEED982025FA","RC","2025FA","CANC.ALZAPIEDI","9780738201535",1,28-OCT-24
"","9780738201535CLOCK SPEED982025FA","RC","2025FA","CANC.CLOCKSPEE","9780738201535",1,28-OCT-24
"","9780738201535CLOCK SPEED982025FA","RC","2025FA","CANC.KRISTINESE","9780738201535",1,28-OCT-24
"","9780802144423WAITING FOR GODOT11","RQ","","21L.018","9780802144423",1,28-OCT-24
"","9780802144423WAITING FOR GODOT11","RQ","","21L.021","9780802144423",1,28-OCT-24
"","9780804762830ENTREPRENEUR1ST  11","RQ","","10.02","9780804762830",1,28-OCT-24
"","9780812932300LEADERSHIP MOMENT98","RC","","15.321","9780812932300",1,28-OCT-24
"","9780816669325YES,COMRADE932018SP","RQ","2018SP","21G.074","9780816669325",1,28-OCT-24
"","9780981943008HELLO, BOSTON2024FA","RQ","2024FA","CANC.CUST","9780981943008",1,28-OCT-24
"","9780981943008HELLO, BOSTON2025FA","RC","2025FA","CANC.SARAHGALI","9780981943008",1,28-OCT-24
"","9780982583883MATLAB R2013A2013SU","RQ","2013SU","CANC.SPO","9780982583883",1,28-OCT-24
"","9780982583883MATLAB R2013A2014JA","RQ","2014JA","QBW.QBW2014","9780982583883",1,28-OCT-24
"","9781107385801EBK MINERALS12016SP","EO","2016SP","12.108","9781107385801",1,28-OCT-24
"","9781118443613VENTURE DEALS2ND 13","RC","","2.916","9781118443613",1,28-OCT-24
"","9781118443613VENTURE DEALS2ND 13","RC","","10.407","9781118443613",1,28-OCT-24
"","9781119259756VENTURE DEALS3RD 16","RQ","","2.916","9781119259756",1,28-OCT-24
"","9781119259756VENTURE DEALS3RD 16","RQ","","10.407","9781119259756",1,28-OCT-24
"","9781285428284HORIZONS-TEXT6TH 15","RQ","","CANC.HELLO","9781285428284",1,28-OCT-24
"","9781328745613TO PIXAR AND BEYOND","RQ","","CANC.EMBA","9781328745613",1,28-OCT-24
"","9781400834723EBK ANIMAL SPIRITS0","EO","","14.781","9781400834723",1,28-OCT-24
"","9781400834723EBK ANIMAL SPIRITS0","EO","","15.678","9781400834723",1,28-OCT-24
"","9781400834723EBK ANIMAL SPIRITS0","EO","","17.100","9781400834723",1,28-OCT-24
"","9781400837823EBK MILITARY POWER0","EO","","17.468","9781400837823",1,28-OCT-24
"","9781408133477TEMPESTREV 112015SP","RQ","2015SP","CANC.21L.009","9781408133477",1,28-OCT-24
"","9781423202035EBK ANATOMY142024SP","EO","2024SP","CANC.BARCHARTS","9781423202035",1,28-OCT-24
"","9781423217381MATH REVIEW112021FA","RQ","2021FA","CANC.BAR","9781423217381",1,28-OCT-24
"","9781423217381MATH REVIEW112021JA","RC","2021JA","CANC.BAR","9781423217381",1,28-OCT-24
"","9781423217381MATH REVIEW112021SP","RC","2021SP","CANC.BARCHARTS","9781423217381",1,28-OCT-24
"","9781423217381MATH REVIEW112021SU","RC","2021SU","CANC.BAR","9781423217381",1,28-OCT-24
"","9781423217381MATH REVIEW112022FA","RC","2022FA","CANC.BAR","9781423217381",1,28-OCT-24
"","9781423218715MATH REVIEW122021SU","RC","2021SU","CANC.BAR","9781423218715",1,28-OCT-24
"","9781423218715MATH REVIEW122022FA","RC","2022FA","CANC.BAR","9781423218715",1,28-OCT-24
"","9781423218715MATH REVIEW122022SP","RC","2022SP","CANC.BAR","9781423218715",1,28-OCT-24
"","9781423218715MATH REVIEW122023FA","RC","2023FA","CANC.QUICKSTUD","9781423218715",1,28-OCT-24
"","9781423218715MATH REVIEW122023JA","RC","2023JA","CANC.BARCHARTS","9781423218715",1,28-OCT-24
"","9781423218715MATH REVIEW122023SP","RC","2023SP","CANC.BARCHART","9781423218715",1,28-OCT-24
"","9781423218715MATH REVIEW122023SU","RC","2023SU","CANC.CARRY","9781423218715",1,28-OCT-24
"","9781423218715MATH REVIEW122024FA","RC","2024FA","CANC.BARCHARTS","9781423218715",1,28-OCT-24
"","9781423218715MATH REVIEW122024SP","RC","2024SP","CANC.BARCHARTS","9781423218715",1,28-OCT-24
"","9781423218715MATH REVIEW122024SP","RQ","2024SP","CANC.CANC","9781423218715",1,28-OCT-24
"","9781423218715MATH REVIEW122024SU","RQ","2024SU","CANC.BARCHARTS","9781423218715",1,28-OCT-24
"","9781423218715MATH REVIEW122025FA","RC","2025FA","CANC.BARCHARTS","9781423218715",1,28-OCT-24
"","9781423233770EBK FINANCE162024SP","EO","2024SP","CANC.BARCHARTS","9781423233770",1,28-OCT-24
"","9781423233770EBK FINANCE162025FA","EO","2025FA","CANC.BARCHARTS","9781423233770",1,28-OCT-24
"","9781439100134FOOL'S GOLD092015FA","RQ","2015FA","CANC.WRONGMBS","9781439100134",1,28-OCT-24
"","9781463715311SECRET SHARERLATEST","RQ","","15.268","9781463715311",1,28-OCT-24
"","9781464149825EBK MICROECONOMICS1","EO","","14.01","9781464149825",1,28-OCT-24
"","9781472518385HAMLET(REV)162017FA","RQ","2017FA","CANC.SUBSTITUT","9781472518385",1,28-OCT-24
"","9781568583198PROMISED THE MOON04","RQ","","WGS.S10","9781568583198",1,28-OCT-24
"","9781572227262PRE-ALGEBRA022023FA","RC","2023FA","CANC.QUICKSTUD","9781572227262",1,28-OCT-24
"","9781572227262PRE-ALGEBRA022023JA","RC","2023JA","CANC.BARCHARTS","9781572227262",1,28-OCT-24
"","9781572227262PRE-ALGEBRA022023SP","RC","2023SP","CANC.BARCHART","9781572227262",1,28-OCT-24
"","9781572227262PRE-ALGEBRA022023SU","RC","2023SU","CANC.CARRY","9781572227262",1,28-OCT-24
"","9781572227262PRE-ALGEBRA022024FA","RC","2024FA","CANC.BARCHARTS","9781572227262",1,28-OCT-24
"","9781572227262PRE-ALGEBRA022024SP","RC","2024SP","CANC.BARCHARTS","9781572227262",1,28-OCT-24
"","9781572227262PRE-ALGEBRA022024SP","RQ","2024SP","CANC.CANC","9781572227262",1,28-OCT-24
"","9781572227262PRE-ALGEBRA022024SU","RQ","2024SU","CANC.BARCHARTS","9781572227262",1,28-OCT-24
"","9781572227262PRE-ALGEBRA022025FA","RC","2025FA","CANC.BARCHARTS","9781572227262",1,28-OCT-24
"","9781596436978SHADOW HERO142024FA","RQ","2024FA","21W.744","9781596436978",1,28-OCT-24
"","9781609949839EBK HUMBLE INQUIRY1","EO","","15.321","9781609949839",1,28-OCT-24
"","9781631494758WOMEN+POWER172022SP","RC","2022SP","CANC.CUSTOMER","9781631494758",1,28-OCT-24
"","9781770466029EBK SLEEPWALK2024FA","EO","2024FA","21W.744","9781770466029",1,28-OCT-24
"","9781904271338HAMLET(REV)062015SP","RQ","2015SP","CANC.21L.009","9781904271338",1,28-OCT-24
"","N/ACourse has no materials2011SP","NM","2011SP","1.971","N/A",1,28-OCT-24
"","N/ACourse has no materials2011SP","NM","2011SP","3.692","N/A",1,28-OCT-24
"","N/ACourse has no materials2011SP","NM","2011SP","4.625","N/A",1,28-OCT-24
"","N/ACourse has no materials2011SP","NM","2011SP","4.665","N/A",1,28-OCT-24
"","N/ACourse has no materials2011SP","NM","2011SP","6.079","N/A",1,28-OCT-24
"","N/ACourse has no materials2011SP","NM","2011SP","6.190","N/A",1,28-OCT-24
"","N/ACourse has no materials2011SP","NM","2011SP","6.882","N/A",1,28-OCT-24
"","N/ACourse has no materials2011SP","NM","2011SP","6.883","N/A",1,28-OCT-24
"","N/ACourse has no materials2011SP","NM","2011SP","6.884","N/A",1,28-OCT-24
"","N/ACourse has no materials2011SP","NM","2011SP","6.895","N/A",1,28-OCT-24
"","N/ACourse has no materials2011SP","NM","2011SP","6.898","N/A",1,28-OCT-24
"","N/ACourse has no materials2011SP","NM","2011SP","6.971","N/A",1,28-OCT-24
"","N/ACourse has no materials2011SP","NM","2011SP","6.974","N/A",1,28-OCT-24
"","N/ACourse has no materials2011SP","NM","2011SP","6.978","N/A",1,28-OCT-24
"","N/ACourse has no materials2011SP","NM","2011SP","7.421","N/A",1,28-OCT-24
"","N/ACourse has no materials2011SP","NM","2011SP","8.298","N/A",1,28-OCT-24
"","N/ACourse has no materials2011SP","NM","2011SP","9.911","N/A",1,28-OCT-24
"","N/ACourse has no materials2011SP","NM","2011SP","9.914","N/A",1,28-OCT-24
"","N/ACourse has no materials2011SP","NM","2011SP","11.944","N/A",1,28-OCT-24
"","N/ACourse has no materials2011SP","NM","2011SP","11.946","N/A",1,28-OCT-24
"","N/ACourse has no materials2011SP","NM","2011SP","11.948","N/A",1,28-OCT-24
"","N/ACourse has no materials2011SP","NM","2011SP","11.952","N/A",1,28-OCT-24
"","N/ACourse has no materials2011SP","NM","2011SP","11.955","N/A",1,28-OCT-24
"","N/ACourse has no materials2011SP","NM","2011SP","11.963","N/A",1,28-OCT-24
"","N/ACourse has no materials2011SP","NM","2011SP","11.964","N/A",1,28-OCT-24
"","N/ACourse has no materials2011SP","NM","2011SP","12.090","N/A",1,28-OCT-24
"","N/ACourse has no materials2011SP","NM","2011SP","12.571","N/A",1,28-OCT-24
"","N/ACourse has no materials2011SP","NM","2011SP","12.681","N/A",1,28-OCT-24
"","N/ACourse has no materials2011SP","NM","2011SP","12.708","N/A",1,28-OCT-24
"","N/ACourse has no materials2011SP","NM","2011SP","12.751","N/A",1,28-OCT-24
"","N/ACourse has no materials2011SP","NM","2011SP","12.752","N/A",1,28-OCT-24
"","N/ACourse has no materials2011SP","NM","2011SP","12.754","N/A",1,28-OCT-24
"","N/ACourse has no materials2011SP","NM","2011SP","14.195","N/A",1,28-OCT-24
"","N/ACourse has no materials2011SP","NM","2011SP","14.196","N/A",1,28-OCT-24
"","N/ACourse has no materials2011SP","NM","2011SP","15.099","N/A",1,28-OCT-24
"","N/ACourse has no materials2011SP","NM","2011SP","15.599","N/A",1,28-OCT-24
"","N/ACourse has no materials2011SP","NM","2011SP","15.676","N/A",1,28-OCT-24
"","N/ACourse has no materials2011SP","NM","2011SP","15.691","N/A",1,28-OCT-24
"","N/ACourse has no materials2011SP","NM","2011SP","15.953","N/A",1,28-OCT-24
"","N/ACourse has no materials2011SP","NM","2011SP","15.967","N/A",1,28-OCT-24
"","N/ACourse has no materials2011SP","NM","2011SP","15.972","N/A",1,28-OCT-24
"","N/ACourse has no materials2011SP","NM","2011SP","15.973","N/A",1,28-OCT-24
"","N/ACourse has no materials2011SP","NM","2011SP","15.975","N/A",1,28-OCT-24
"","N/ACourse has no materials2011SP","NM","2011SP","15.976","N/A",1,28-OCT-24
"","N/ACourse has no materials2011SP","NM","2011SP","16.981","N/A",1,28-OCT-24
"","N/ACourse has no materials2011SP","NM","2011SP","16.UR2","N/A",1,28-OCT-24
"","N/ACourse has no materials2011SP","NM","2011SP","17.902","N/A",1,28-OCT-24
"","N/ACourse has no materials2011SP","NM","2011SP","17.903","N/A",1,28-OCT-24
"","N/ACourse has no materials2011SP","NM","2011SP","17.905","N/A",1,28-OCT-24
"","N/ACourse has no materials2011SP","NM","2011SP","20.949","N/A",1,28-OCT-24
"","N/ACourse has no materials2011SP","NM","2011SP","7.URG2","N/A",1,28-OCT-24
"","N/ACourse has no materials2011SP","NM","2011SP","SP.316","N/A",1,28-OCT-24
"","N/ACourse has no materials2011SP","NM","2011SP","SP.4UR","N/A",1,28-OCT-24
"","N/ACourse has no materials2011SP","NM","2011SP","SP.712","N/A",1,28-OCT-24
"","N/ACourse has no materials2011SP","NM","2011SP","SP.713","N/A",1,28-OCT-24
"","N/ACourse has no materials2011SP","NM","2011SP","SP.718","N/A",1,28-OCT-24
"","N/ACourse has no materials2011SP","NM","2011SP","SP.719","N/A",1,28-OCT-24
"","N/ACourse has no materials2011SP","NM","2011SP","15.URG2","N/A",1,28-OCT-24
"","N/ACourse has no materials2011SP","NM","2011SP","15.URG3","N/A",1,28-OCT-24
"","N/ACourse has no materials2011SP","NM","2011SP","ESD.931","N/A",1,28-OCT-24
"","N/ACourse has no materials2011SP","NM","2011SP","ESD.940","N/A",1,28-OCT-24
"","N/ACourse has no materials2011SP","NM","2011SP","ESD.944","N/A",1,28-OCT-24
"","N/ACourse has no materials2011SP","NM","2011SP","ESD.945","N/A",1,28-OCT-24
"","N/ACourse has no materials2011SP","NM","2011SP","SP.4URG","N/A",1,28-OCT-24
"","N/ACourse has no materials2011SP","NM","2011SP","STS.URN","N/A",1,28-OCT-24
"","N/ACourse has no materials2012FA","NM","2012FA","2.141","N/A",1,28-OCT-24
"","N/ACourse has no materials2012FA","NM","2012FA","4.103","N/A",1,28-OCT-24
"","N/ACourse has no materials2012FA","NM","2012FA","4.299","N/A",1,28-OCT-24
"","N/ACourse has no materials2012FA","NM","2012FA","8.641","N/A",1,28-OCT-24
"","N/ACourse has no materials2012FA","NM","2012FA","8.712","N/A",1,28-OCT-24
"","N/ACourse has no materials2012FA","NM","2012FA","8.913","N/A",1,28-OCT-24
"","N/ACourse has no materials2012FA","NM","2012FA","9.450","N/A",1,28-OCT-24
"","N/ACourse has no materials2012FA","NM","2012FA","11.900","N/A",1,28-OCT-24
"","N/ACourse has no materials2012FA","NM","2012FA","11.THU","N/A",1,28-OCT-24
"","N/ACourse has no materials2012FA","NM","2012FA","15.838","N/A",1,28-OCT-24
"","N/ACourse has no materials2012FA","NM","2012FA","16.850","N/A",1,28-OCT-24
"","N/ACourse has no materials2012FA","NM","2012FA","21M.715","N/A",1,28-OCT-24
"","N/ACourse has no materials2012FA","NM","2012FA","21M.830","N/A",1,28-OCT-24
"","N/ACourse has no materials2012FA","NM","2012FA","21M.863","N/A",1,28-OCT-24
"","N/ACourse has no materials2012FA","NM","2012FA","ESD.261","N/A",1,28-OCT-24
"","N/ACourse has no materials2012SP","NM","2012SP","3.80","N/A",1,28-OCT-24
"","N/ACourse has no materials2012SP","NM","2012SP","7.43","N/A",1,28-OCT-24
"","N/ACourse has no materials2012SP","NM","2012SP","9.52","N/A",1,28-OCT-24
"","N/ACourse has no materials2012SP","NM","2012SP","9.71","N/A",1,28-OCT-24
"","N/ACourse has no materials2012SP","NM","2012SP","1.581","N/A",1,28-OCT-24
"","N/ACourse has no materials2012SP","NM","2012SP","2.060","N/A",1,28-OCT-24
"","N/ACourse has no materials2012SP","NM","2012SP","4.112","N/A",1,28-OCT-24
"","N/ACourse has no materials2012SP","NM","2012SP","4.504","N/A",1,28-OCT-24
"","N/ACourse has no materials2012SP","NM","2012SP","4.581","N/A",1,28-OCT-24
"","N/ACourse has no materials2012SP","NM","2012SP","7.341","N/A",1,28-OCT-24
"","N/ACourse has no materials2012SP","NM","2012SP","7.344","N/A",1,28-OCT-24
"","N/ACourse has no materials2012SP","NM","2012SP","7.414","N/A",1,28-OCT-24
"","N/ACourse has no materials2012SP","NM","2012SP","7.415","N/A",1,28-OCT-24
"","N/ACourse has no materials2012SP","NM","2012SP","7.416","N/A",1,28-OCT-24
"","N/ACourse has no materials2012SP","NM","2012SP","7.417","N/A",1,28-OCT-24
"","N/ACourse has no materials2012SP","NM","2012SP","7.418","N/A",1,28-OCT-24
"","N/ACourse has no materials2012SP","NM","2012SP","7.419","N/A",1,28-OCT-24
"","N/ACourse has no materials2012SP","NM","2012SP","7.421","N/A",1,28-OCT-24
"","N/ACourse has no materials2012SP","NM","2012SP","9.364","N/A",1,28-OCT-24
"","N/ACourse has no materials2012SP","NM","2012SP","11.944","N/A",1,28-OCT-24
"","N/ACourse has no materials2012SP","NM","2012SP","11.THT","N/A",1,28-OCT-24
"","N/ACourse has no materials2012SP","NM","2012SP","15.996","N/A",1,28-OCT-24
"","N/ACourse has no materials2012SP","NM","2012SP","16.S49","N/A",1,28-OCT-24
"","N/ACourse has no materials2012SP","NM","2012SP","20.220","N/A",1,28-OCT-24
"","N/ACourse has no materials2012SP","NM","2012SP","24.400","N/A",1,28-OCT-24
"","N/ACourse has no materials2012SP","NM","2012SP","21M.769","N/A",1,28-OCT-24
"","N/ACourse has no materials2013FA","NM","2013FA","9.65","N/A",1,28-OCT-24
"","N/ACourse has no materials2013FA","NM","2013FA","4.262","N/A",1,28-OCT-24
"","N/ACourse has no materials2013FA","NM","2013FA","1.S992","N/A",1,28-OCT-24
