"LIBRARY_COURSE_INSTRUCTOR_KEY","LIBRARY_RESERVE_CATALOG_KEY","LIBRARY_SUBJECT_OFFERED_KEY","LIBRARY_MATERIAL_STATUS_KEY","TERM_CODE","SUBJECT_ID","WAREHOUSE_LOAD_DATE"
"4.303-BAUER/DODERER2009FA:4.303","000048638","4.3032009FA","U","2009FA","4.303",05-DEC-08
"4.303-BAUER/DODERER2009FA:4.303","000049114","4.3032009FA","U","2009FA","4.303",05-DEC-08
"4.303-BAUER/DODERER2009FA:4.303","000049115","4.3032009FA","U","2009FA","4.303",05-DEC-08
"4.303-BAUER/DODERER2009FA:4.303","000049116","4.3032009FA","U","2009FA","4.303",05-DEC-08
"4.303-BAUER/DODERER2009FA:4.303","000049117","4.3032009FA","U","2009FA","4.303",05-DEC-08
"4.303-BAUER/DODERER2009FA:4.303","000049118","4.3032009FA","U","2009FA","4.303",05-DEC-08
"4.303-BAUER/DODERER2009FA:4.303","000049119","4.3032009FA","U","2009FA","4.303",05-DEC-08
"4.303-BAUER/DODERER2009FA:4.303","000049155","4.3032009FA","U","2009FA","4.303",05-DEC-08
"4.303-BAUER/DODERER2009FA:4.303","000049158","4.3032009FA","U","2009FA","4.303",05-DEC-08
"4.303-BAUER/DODERER2009FA:4.303","000049159","4.3032009FA","U","2009FA","4.303",05-DEC-08
"4.303-BAUER/DODERER2009FA:4.303","000049624","4.3032009FA","U","2009FA","4.303",05-DEC-08
"4.303-BAUER/DODERER2009FA:4.303","000049625","4.3032009FA","U","2009FA","4.303",05-DEC-08
"4.303-BAUER/DODERER2009FA:4.303","000049626","4.3032009FA","U","2009FA","4.303",05-DEC-08
"4.303-BAUER/DODERER2009FA:4.303","000049627","4.3032009FA","U","2009FA","4.303",05-DEC-08
"4.303-BAUER/DODERER2009FA:4.303","000049628","4.3032009FA","U","2009FA","4.303",05-DEC-08
"4.303-BAUER/DODERER2009FA:4.303","000049629","4.3032009FA","U","2009FA","4.303",05-DEC-08
"4.303-BAUER/DODERER2009FA:4.303","000049630","4.3032009FA","U","2009FA","4.303",05-DEC-08
"4.303-BAUER/DODERER2009FA:4.303","000049631","4.3032009FA","U","2009FA","4.303",05-DEC-08
"4.303-BAUER/DODERER2009FA:4.303","000049632","4.3032009FA","U","2009FA","4.303",05-DEC-08
"4.303-BAUER/DODERER2009FA:4.303","000049633","4.3032009FA","U","2009FA","4.303",05-DEC-08
"4.303-BAUER/DODERER2009FA:4.303","000049634","4.3032009FA","U","2009FA","4.303",05-DEC-08
"4.303-BAUER/DODERER2009FA:4.303","000049636","4.3032009FA","U","2009FA","4.303",05-DEC-08
"4.303-BAUER/DODERER2009FA:4.303","000049637","4.3032009FA","U","2009FA","4.303",05-DEC-08
"4.303-BAUER/DODERER2009FA:4.303","000049638","4.3032009FA","U","2009FA","4.303",05-DEC-08
"4.303-BAUER/DODERER2009FA:4.303","000049639","4.3032009FA","U","2009FA","4.303",05-DEC-08
"4.303-BAUER/DODERER2009FA:4.303","000049640","4.3032009FA","U","2009FA","4.303",05-DEC-08
"4.303-BAUER/DODERER2009FA:4.303","000049641","4.3032009FA","U","2009FA","4.303",05-DEC-08
"4.303-BAUER/DODERER2009FA:4.303","000049642","4.3032009FA","U","2009FA","4.303",05-DEC-08
"4.303-BAUER/DODERER2009FA:4.303","000049643","4.3032009FA","U","2009FA","4.303",05-DEC-08
"4.303-BAUER/DODERER2009FA:4.303","000049644","4.3032009FA","U","2009FA","4.303",05-DEC-08
"4.303-BAUER/DODERER2009FA:4.303","000049645","4.3032009FA","U","2009FA","4.303",05-DEC-08
"4.303-BAUER/DODERER2009FA:4.303","000049646","4.3032009FA","U","2009FA","4.303",05-DEC-08
"4.303-BAUER/DODERER2009FA:4.303","000049647","4.3032009FA","U","2009FA","4.303",05-DEC-08
"4.303-BAUER/DODERER2009FA:4.303","000049648","4.3032009FA","U","2009FA","4.303",05-DEC-08
"4.303-BAUER/DODERER2009FA:4.303","000049649","4.3032009FA","U","2009FA","4.303",05-DEC-08
"4.303-BAUER/DODERER2009FA:4.303","000049650","4.3032009FA","U","2009FA","4.303",05-DEC-08
"4.303-BAUER/DODERER2009FA:4.303","000049651","4.3032009FA","U","2009FA","4.303",05-DEC-08
"4.303-BAUER/DODERER2009FA:4.303","000049652","4.3032009FA","U","2009FA","4.303",05-DEC-08
"4.303-BAUER/DODERER2009FA:4.303","000049653","4.3032009FA","U","2009FA","4.303",05-DEC-08
"4.303-BAUER/DODERER2009FA:4.303","000049654","4.3032009FA","U","2009FA","4.303",05-DEC-08
"4.303-BAUER/DODERER2009FA:4.303","000049655","4.3032009FA","U","2009FA","4.303",05-DEC-08
"4.303-BAUER/DODERER2009FA:4.303","000049656","4.3032009FA","U","2009FA","4.303",05-DEC-08
"4.303-BAUER/DODERER2009FA:4.303","000049657","4.3032009FA","U","2009FA","4.303",05-DEC-08
"4.303-BAUER/DODERER2009FA:4.303","000049658","4.3032009FA","U","2009FA","4.303",05-DEC-08
"4.303-BAUER/DODERER2009FA:4.303","000049659","4.3032009FA","U","2009FA","4.303",05-DEC-08
"4.303-BAUER/DODERER2009FA:4.303","000049660","4.3032009FA","U","2009FA","4.303",05-DEC-08
"4.303-BAUER/DODERER2009FA:4.303","000049661","4.3032009FA","U","2009FA","4.303",05-DEC-08
"4.303-BAUER/DODERER2009FA:4.303","000049662","4.3032009FA","U","2009FA","4.303",05-DEC-08
"4.303-BAUER/DODERER2009FA:4.303","000049663","4.3032009FA","U","2009FA","4.303",05-DEC-08
"4.303-BAUER/DODERER2009FA:4.303","000049664","4.3032009FA","U","2009FA","4.303",05-DEC-08
"4.303-BAUER/DODERER2009FA:4.303","000049665","4.3032009FA","U","2009FA","4.303",05-DEC-08
"4.303-BAUER/DODERER2009FA:4.303","000049666","4.3032009FA","U","2009FA","4.303",05-DEC-08
"21M.273-LINDGREN2009SP:21M.273","000052727","21M.2732009SP","U","2009SP","21M.273",08-MAY-09
"21M.273-LINDGREN2009SP:21M.273","000052728","21M.2732009SP","U","2009SP","21M.273",08-MAY-09
"21M.273-LINDGREN2009SP:21M.273","000052729","21M.2732009SP","U","2009SP","21M.273",08-MAY-09
"21M.273-LINDGREN2009SP:21M.273","000052730","21M.2732009SP","U","2009SP","21M.273",08-MAY-09
"21M.273-LINDGREN2009SP:21M.273","000052731","21M.2732009SP","U","2009SP","21M.273",08-MAY-09
"21M.273-LINDGREN2009SP:21M.273","000052732","21M.2732009SP","U","2009SP","21M.273",08-MAY-09
"21M.273-LINDGREN2009SP:21M.273","000052733","21M.2732009SP","U","2009SP","21M.273",08-MAY-09
"21M.273-LINDGREN2009SP:21M.273","000052734","21M.2732009SP","U","2009SP","21M.273",08-MAY-09
"21M.273-LINDGREN2009SP:21M.273","000052735","21M.2732009SP","U","2009SP","21M.273",08-MAY-09
"21M.273-LINDGREN2009SP:21M.273","000052736","21M.2732009SP","U","2009SP","21M.273",08-MAY-09
"21M.273-LINDGREN2009SP:21M.273","000052737","21M.2732009SP","U","2009SP","21M.273",08-MAY-09
"21M.273-LINDGREN2009SP:21M.273","000052738","21M.2732009SP","U","2009SP","21M.273",08-MAY-09
"21M.273-LINDGREN2009SP:21M.273","000052739","21M.2732009SP","U","2009SP","21M.273",08-MAY-09
"21M.273-LINDGREN2009SP:21M.273","000052740","21M.2732009SP","U","2009SP","21M.273",08-MAY-09
"21M.273-LINDGREN2009SP:21M.273","000052741","21M.2732009SP","U","2009SP","21M.273",08-MAY-09
"21M.273-LINDGREN2009SP:21M.273","000052742","21M.2732009SP","U","2009SP","21M.273",08-MAY-09
"21M.273-LINDGREN2009SP:21M.273","000052743","21M.2732009SP","U","2009SP","21M.273",08-MAY-09
"21M.273-LINDGREN2009SP:21M.273","000052744","21M.2732009SP","U","2009SP","21M.273",08-MAY-09
"21M.273-LINDGREN2009SP:21M.273","000052745","21M.2732009SP","U","2009SP","21M.273",08-MAY-09
"21M.273-LINDGREN2009SP:21M.273","000052746","21M.2732009SP","U","2009SP","21M.273",08-MAY-09
"21M.273-LINDGREN2009SP:21M.273","000052747","21M.2732009SP","U","2009SP","21M.273",08-MAY-09
"21M.273-LINDGREN2009SP:21M.273","000052748","21M.2732009SP","U","2009SP","21M.273",08-MAY-09
"21M.273-LINDGREN2009SP:21M.273","000052749","21M.2732009SP","N","2009SP","21M.273",08-MAY-09
"21M.273-LINDGREN2009SP:21M.273","000052750","21M.2732009SP","N","2009SP","21M.273",08-MAY-09
"21M.273-LINDGREN2009SP:21M.273","000052751","21M.2732009SP","N","2009SP","21M.273",08-MAY-09
"21M.273-LINDGREN2009SP:21M.273","000052752","21M.2732009SP","N","2009SP","21M.273",08-MAY-09
"21M.273-LINDGREN2009SP:21M.273","000052753","21M.2732009SP","N","2009SP","21M.273",08-MAY-09
"21M.273-LINDGREN2009SP:21M.273","000052754","21M.2732009SP","N","2009SP","21M.273",08-MAY-09
"21M.273-LINDGREN2009SP:21M.273","000052755","21M.2732009SP","N","2009SP","21M.273",08-MAY-09
"21M.273-LINDGREN2009SP:21M.273","000052756","21M.2732009SP","N","2009SP","21M.273",08-MAY-09
"21M.273-LINDGREN2009SP:21M.273","000052757","21M.2732009SP","N","2009SP","21M.273",08-MAY-09
"21M.273-LINDGREN2009SP:21M.273","000052758","21M.2732009SP","U","2009SP","21M.273",08-MAY-09
"21M.273-LINDGREN2009SP:21M.273","000052759","21M.2732009SP","N","2009SP","21M.273",08-MAY-09
"21M.273-LINDGREN2009SP:21M.273","000052760","21M.2732009SP","U","2009SP","21M.273",08-MAY-09
"21M.273-LINDGREN2009SP:21M.273","000052761","21M.2732009SP","U","2009SP","21M.273",08-MAY-09
"21M.273-LINDGREN2009SP:21M.273","000052762","21M.2732009SP","U","2009SP","21M.273",08-MAY-09
"21M.273-LINDGREN2009SP:21M.273","000052763","21M.2732009SP","U","2009SP","21M.273",08-MAY-09
"21M.273-LINDGREN2009SP:21M.273","000052764","21M.2732009SP","U","2009SP","21M.273",08-MAY-09
"21M.273-LINDGREN2009SP:21M.273","000052765","21M.2732009SP","U","2009SP","21M.273",08-MAY-09
"21M.273-LINDGREN2009SP:21M.273","000052766","21M.2732009SP","U","2009SP","21M.273",08-MAY-09
"21M.273-LINDGREN2009SP:21M.273","000052767","21M.2732009SP","U","2009SP","21M.273",08-MAY-09
"21M.273-LINDGREN2009SP:21M.273","000052768","21M.2732009SP","U","2009SP","21M.273",08-MAY-09
"21M.273-LINDGREN2009SP:21M.273","000052769","21M.2732009SP","U","2009SP","21M.273",08-MAY-09
"21M.273-LINDGREN2009SP:21M.273","000052770","21M.2732009SP","U","2009SP","21M.273",08-MAY-09
"21M.273-LINDGREN2009SP:21M.273","000052771","21M.2732009SP","U","2009SP","21M.273",08-MAY-09
"21M.273-LINDGREN2009SP:21M.273","000052772","21M.2732009SP","U","2009SP","21M.273",08-MAY-09
"21M.273-LINDGREN2009SP:21M.273","000053067","21M.2732009SP","N","2009SP","21M.273",08-MAY-09
"21M.273-LINDGREN2009SP:21M.273","000053068","21M.2732009SP","N","2009SP","21M.273",08-MAY-09
"21M.273-LINDGREN2009SP:21M.273","000053069","21M.2732009SP","N","2009SP","21M.273",08-MAY-09
"21M.273-LINDGREN2009SP:21M.273","000053247","21M.2732009SP","N","2009SP","21M.273",08-MAY-09
"21M.273-LINDGREN2009SP:21M.273","000053248","21M.2732009SP","N","2009SP","21M.273",08-MAY-09
"21M.273-LINDGREN2009SP:21M.273","000053249","21M.2732009SP","N","2009SP","21M.273",08-MAY-09
"21M.273-LINDGREN2009SP:21M.273","000053250","21M.2732009SP","N","2009SP","21M.273",08-MAY-09
"21M.273-LINDGREN2009SP:21M.273","000053251","21M.2732009SP","N","2009SP","21M.273",08-MAY-09
"21M.273-LINDGREN2009SP:21M.273","000053252","21M.2732009SP","N","2009SP","21M.273",08-MAY-09
"21M.273-LINDGREN2009SP:21M.273","000053253","21M.2732009SP","N","2009SP","21M.273",08-MAY-09
"21M.273-LINDGREN2009SP:21M.273","000053254","21M.2732009SP","N","2009SP","21M.273",08-MAY-09
"21M.273-LINDGREN2009SP:21M.273","000053255","21M.2732009SP","N","2009SP","21M.273",08-MAY-09
"21M.273-LINDGREN2009SP:21M.273","000053256","21M.2732009SP","N","2009SP","21M.273",08-MAY-09
"21M.273-LINDGREN2009SP:21M.273","000053257","21M.2732009SP","N","2009SP","21M.273",08-MAY-09
"21M.273-LINDGREN2009SP:21M.273","000053258","21M.2732009SP","N","2009SP","21M.273",08-MAY-09
"21M.273-LINDGREN2009SP:21M.273","000053259","21M.2732009SP","N","2009SP","21M.273",08-MAY-09
"21M.273-LINDGREN2009SP:21M.273","000053260","21M.2732009SP","N","2009SP","21M.273",08-MAY-09
"21M.273-LINDGREN2009SP:21M.273","000053261","21M.2732009SP","N","2009SP","21M.273",08-MAY-09
"21M.273-LINDGREN2009SP:21M.273","000053262","21M.2732009SP","N","2009SP","21M.273",08-MAY-09
"21M.273-LINDGREN2009SP:21M.273","000053263","21M.2732009SP","N","2009SP","21M.273",08-MAY-09
"21M.273-LINDGREN2009SP:21M.273","000053264","21M.2732009SP","N","2009SP","21M.273",08-MAY-09
"21M.273-LINDGREN2009SP:21M.273","000053266","21M.2732009SP","N","2009SP","21M.273",08-MAY-09
"21M.273-LINDGREN2009SP:21M.273","000053267","21M.2732009SP","N","2009SP","21M.273",08-MAY-09
"21M.273-LINDGREN2009SP:21M.273","000053268","21M.2732009SP","N","2009SP","21M.273",08-MAY-09
"21M.273-LINDGREN2009SP:21M.273","000053285","21M.2732009SP","N","2009SP","21M.273",08-MAY-09
"21M.273-LINDGREN2009SP:21M.273","000053286","21M.2732009SP","N","2009SP","21M.273",08-MAY-09
"21M.273-LINDGREN2009SP:21M.273","000053287","21M.2732009SP","N","2009SP","21M.273",08-MAY-09
"21M.273-LINDGREN2009SP:21M.273","000053288","21M.2732009SP","N","2009SP","21M.273",08-MAY-09
"21M.273-LINDGREN2009SP:21M.273","000053289","21M.2732009SP","N","2009SP","21M.273",08-MAY-09
"21M.273-LINDGREN2009SP:21M.273","000053290","21M.2732009SP","N","2009SP","21M.273",08-MAY-09
"21M.273-LINDGREN2009SP:21M.273","000053291","21M.2732009SP","N","2009SP","21M.273",08-MAY-09
"21M.273-LINDGREN2009SP:21M.273","000053292","21M.2732009SP","N","2009SP","21M.273",08-MAY-09
"21M.273-LINDGREN2009SP:21M.273","000053293","21M.2732009SP","N","2009SP","21M.273",08-MAY-09
"21M.273-LINDGREN2009SP:21M.273","000053294","21M.2732009SP","N","2009SP","21M.273",08-MAY-09
"21M.273-LINDGREN2009SP:21M.273","000053295","21M.2732009SP","N","2009SP","21M.273",08-MAY-09
"21M.273-LINDGREN2009SP:21M.273","000053296","21M.2732009SP","N","2009SP","21M.273",08-MAY-09
"21M.273-LINDGREN2009SP:21M.273","000053297","21M.2732009SP","N","2009SP","21M.273",08-MAY-09
"21M.273-LINDGREN2009SP:21M.273","000053298","21M.2732009SP","N","2009SP","21M.273",08-MAY-09
"21M.273-LINDGREN2009SP:21M.273","000053299","21M.2732009SP","N","2009SP","21M.273",08-MAY-09
"21M.273-LINDGREN2009SP:21M.273","000053300","21M.2732009SP","N","2009SP","21M.273",08-MAY-09
"21M.273-LINDGREN2009SP:21M.273","000053301","21M.2732009SP","N","2009SP","21M.273",08-MAY-09
"21M.273-LINDGREN2009SP:21M.273","000053302","21M.2732009SP","N","2009SP","21M.273",08-MAY-09
"21M.273-LINDGREN2009SP:21M.273","000053303","21M.2732009SP","N","2009SP","21M.273",08-MAY-09
"21M.273-LINDGREN2009SP:21M.273","000053304","21M.2732009SP","N","2009SP","21M.273",08-MAY-09
"21M.273-LINDGREN2009SP:21M.273","000053305","21M.2732009SP","N","2009SP","21M.273",08-MAY-09
"21M.273-LINDGREN2009SP:21M.273","000053306","21M.2732009SP","N","2009SP","21M.273",08-MAY-09
"21M.273-LINDGREN2009SP:21M.273","000053307","21M.2732009SP","N","2009SP","21M.273",08-MAY-09
"21M.273-LINDGREN2009SP:21M.273","000053308","21M.2732009SP","N","2009SP","21M.273",08-MAY-09
"21M.273-LINDGREN2009SP:21M.273","000053309","21M.2732009SP","N","2009SP","21M.273",08-MAY-09
"21M.273-LINDGREN2009SP:21M.273","000053321","21M.2732009SP","N","2009SP","21M.273",08-MAY-09
"21M.273-LINDGREN2009SP:21M.273","000053322","21M.2732009SP","N","2009SP","21M.273",08-MAY-09
"21M.273-LINDGREN2009SP:21M.273","000053389","21M.2732009SP","N","2009SP","21M.273",08-MAY-09
"21M.273-LINDGREN2009SP:21M.273","000053462","21M.2732009SP","N","2009SP","21M.273",08-MAY-09
"21M.273-LINDGREN2009SP:21M.273","000053498","21M.2732009SP","N","2009SP","21M.273",08-MAY-09
"21M.273-LINDGREN2009SP:21M.273","000053545","21M.2732009SP","N","2009SP","21M.273",08-MAY-09
"21M.273-LINDGREN2009SP:21M.273","000053552","21M.2732009SP","N","2009SP","21M.273",08-MAY-09
"21M.273-LINDGREN2009SP:21M.273","000053572","21M.2732009SP","N","2009SP","21M.273",08-MAY-09
"21M.273-LINDGREN2009SP:21M.273","000053944","21M.2732009SP","N","2009SP","21M.273",08-MAY-09
"21M.273-LINDGREN2009SP:21M.273","000053945","21M.2732009SP","N","2009SP","21M.273",08-MAY-09
"21M.273-LINDGREN2009SP:21M.273","000053946","21M.2732009SP","N","2009SP","21M.273",08-MAY-09
"21M.273-LINDGREN2009SP:21M.273","000053947","21M.2732009SP","N","2009SP","21M.273",08-MAY-09
"21M.284-MARKS2009SP:21M.284","000046304","21M.2842009SP","U","2009SP","21M.284",08-MAY-09
"21M.284-MARKS2009SP:21M.284","000052719","21M.2842009SP","N","2009SP","21M.284",08-MAY-09
"21M.670-PARIS2009SP:21M.670","000052172","21M.6702009SP","N","2009SP","21M.670",08-MAY-09
"21M.670-PARIS2009SP:21M.670","000053436","21M.6702009SP","U","2009SP","21M.670",08-MAY-09
"15.025-MCADAMS2008SP:15.025","000045302","15.0252008SP","U","2008SP","15.025",09-MAY-08
"15.025-MCADAMS2008SP:15.025","000045404","15.0252008SP","U","2008SP","15.025",09-MAY-08
"15.062-WELSCH2008SP:15.062","000045595","15.0622008SP","U","2008SP","15.062",09-MAY-08
"15.062-WELSCH2008SP:15.062","000045596","15.0622008SP","U","2008SP","15.062",09-MAY-08
"15.062-WELSCH2008SP:15.062","000045597","15.0622008SP","U","2008SP","15.062",09-MAY-08
"15.062-WELSCH2008SP:15.062","000045598","15.0622008SP","U","2008SP","15.062",09-MAY-08
"15.062-WELSCH2008SP:15.062","000045599","15.0622008SP","U","2008SP","15.062",09-MAY-08
"15.062-WELSCH2008SP:15.062","000045600","15.0622008SP","U","2008SP","15.062",09-MAY-08
"15.062-WELSCH2008SP:15.062","000045601","15.0622008SP","U","2008SP","15.062",09-MAY-08
"15.062-WELSCH2008SP:15.062","000045602","15.0622008SP","U","2008SP","15.062",09-MAY-08
"15.062-WELSCH2008SP:15.062","000045603","15.0622008SP","U","2008SP","15.062",09-MAY-08
"15.062-WELSCH2008SP:15.062","000045604","15.0622008SP","U","2008SP","15.062",09-MAY-08
"15.062-WELSCH2008SP:15.062","000045605","15.0622008SP","U","2008SP","15.062",09-MAY-08
"15.062-WELSCH2008SP:15.062","000045606","15.0622008SP","U","2008SP","15.062",09-MAY-08
"15.062-WELSCH2008SP:15.062","000047012","15.0622008SP","U","2008SP","15.062",09-MAY-08
"15.077-WELSCH2008SP:15.077","000045324","15.0772008SP","U","2008SP","15.077",09-MAY-08
"15.077-WELSCH2008SP:15.077","000045356","15.0772008SP","U","2008SP","15.077",09-MAY-08
"15.077-WELSCH2008SP:15.077","000045357","15.0772008SP","U","2008SP","15.077",09-MAY-08
"15.077-WELSCH2008SP:15.077","000045358","15.0772008SP","U","2008SP","15.077",09-MAY-08
"15.077-WELSCH2008SP:15.077","000045359","15.0772008SP","U","2008SP","15.077",09-MAY-08
"15.077-WELSCH2008SP:15.077","000045360","15.0772008SP","U","2008SP","15.077",09-MAY-08
"15.077-WELSCH2008SP:15.077","000045361","15.0772008SP","U","2008SP","15.077",09-MAY-08
"15.077-WELSCH2008SP:15.077","000045362","15.0772008SP","U","2008SP","15.077",09-MAY-08
"15.077-WELSCH2008SP:15.077","000045363","15.0772008SP","U","2008SP","15.077",09-MAY-08
"15.077-WELSCH2008SP:15.077","000045383","15.0772008SP","U","2008SP","15.077",09-MAY-08
"15.077-WELSCH2008SP:15.077","000045384","15.0772008SP","U","2008SP","15.077",09-MAY-08
"15.077-WELSCH2008SP:15.077","000045385","15.0772008SP","U","2008SP","15.077",09-MAY-08
"15.077-WELSCH2008SP:15.077","000045386","15.0772008SP","U","2008SP","15.077",09-MAY-08
"15.077-WELSCH2008SP:15.077","000045387","15.0772008SP","U","2008SP","15.077",09-MAY-08
"15.077-WELSCH2008SP:15.077","000045388","15.0772008SP","U","2008SP","15.077",09-MAY-08
"15.077-WELSCH2008SP:15.077","000045389","15.0772008SP","U","2008SP","15.077",09-MAY-08
"15.077-WELSCH2008SP:15.077","000045390","15.0772008SP","U","2008SP","15.077",09-MAY-08
"15.077-WELSCH2008SP:15.077","000045391","15.0772008SP","U","2008SP","15.077",09-MAY-08
"15.077-WELSCH2008SP:15.077","000045392","15.0772008SP","U","2008SP","15.077",09-MAY-08
"15.077-WELSCH2008SP:15.077","000045393","15.0772008SP","U","2008SP","15.077",09-MAY-08
"15.077-WELSCH2008SP:15.077","000045394","15.0772008SP","U","2008SP","15.077",09-MAY-08
"15.077-WELSCH2008SP:15.077","000045395","15.0772008SP","U","2008SP","15.077",09-MAY-08
"15.077-WELSCH2008SP:15.077","000045396","15.0772008SP","U","2008SP","15.077",09-MAY-08
"15.077-WELSCH2008SP:15.077","000045397","15.0772008SP","U","2008SP","15.077",09-MAY-08
"15.077-WELSCH2008SP:15.077","000045398","15.0772008SP","U","2008SP","15.077",09-MAY-08
"15.077-WELSCH2008SP:15.077","000045399","15.0772008SP","U","2008SP","15.077",09-MAY-08
"15.077-WELSCH2008SP:15.077","000045400","15.0772008SP","U","2008SP","15.077",09-MAY-08
"15.077-WELSCH2008SP:15.077","000045401","15.0772008SP","U","2008SP","15.077",09-MAY-08
"15.077-WELSCH2008SP:15.077","000045402","15.0772008SP","U","2008SP","15.077",09-MAY-08
"15.077-WELSCH2008SP:15.077","000045405","15.0772008SP","U","2008SP","15.077",09-MAY-08
"15.077-WELSCH2008SP:15.077","000045406","15.0772008SP","U","2008SP","15.077",09-MAY-08
"15.077-WELSCH2008SP:15.077","000045407","15.0772008SP","U","2008SP","15.077",09-MAY-08
"15.077-WELSCH2008SP:15.077","000045408","15.0772008SP","U","2008SP","15.077",09-MAY-08
"15.077-WELSCH2008SP:15.077","000045409","15.0772008SP","U","2008SP","15.077",09-MAY-08
"15.077-WELSCH2008SP:15.077","000045410","15.0772008SP","U","2008SP","15.077",09-MAY-08
"15.077-WELSCH2008SP:15.077","000045411","15.0772008SP","U","2008SP","15.077",09-MAY-08
"21F.064-MIYAGAWA2009FA:21F.064","000047817","21F.0642009FA","U","2009FA","21F.064",05-DEC-08
"21F.065-CONDRY2009FA:21F.065","000047318","21F.0652009FA","Y","2009FA","21F.065",05-DEC-08
"21F.065-CONDRY2009FA:21F.065","000047319","21F.0652009FA","Y","2009FA","21F.065",05-DEC-08
"21F.065-CONDRY2009FA:21F.065","000047419","21F.0652009FA","Y","2009FA","21F.065",05-DEC-08
"21F.076-RESNICK2009FA:21F.076","000047405","21F.0762009FA","Y","2009FA","21F.076",05-DEC-08
"21F.076-RESNICK2009FA:21F.076","000047812","21F.0762009FA","U","2009FA","21F.076",05-DEC-08
"21F.076-RESNICK2009FA:21F.076","000047907","21F.0762009FA","U","2009FA","21F.076",05-DEC-08
"21F.076-RESNICK2009FA:21F.076","000048168","21F.0762009FA","U","2009FA","21F.076",05-DEC-08
"21F.076-RESNICK2009FA:21F.076","000050045","21F.0762009FA","N","2009FA","21F.076",05-DEC-08
"21F.080-GARRELS2009FA:21F.080","000047825","21F.0802009FA","U","2009FA","21F.080",05-DEC-08
"21F.080-GARRELS2009FA:21F.080","000047826","21F.0802009FA","U","2009FA","21F.080",05-DEC-08
"21F.080-GARRELS2009FA:21F.080","000047827","21F.0802009FA","U","2009FA","21F.080",05-DEC-08
"21F.080-GARRELS2009FA:21F.080","000047865","21F.0802009FA","U","2009FA","21F.080",05-DEC-08
"21F.080-GARRELS2009FA:21F.080","000047901","21F.0802009FA","U","2009FA","21F.080",05-DEC-08
"21F.080-GARRELS2009FA:21F.080","000048615","21F.0802009FA","U","2009FA","21F.080",05-DEC-08
"21F.080-GARRELS2009FA:21F.080","000048616","21F.0802009FA","U","2009FA","21F.080",05-DEC-08
"21F.107-LIANG2009FA:21F.107","000047519","21F.1072009FA","Y","2009FA","21F.107",05-DEC-08
"21F.107-LIANG2009FA:21F.107","000047520","21F.1072009FA","Y","2009FA","21F.107",05-DEC-08
"21F.157-LIANG2009FA:21F.157","000047519","21F.1572009FA","Y","2009FA","21F.157",05-DEC-08
"21F.157-LIANG2009FA:21F.157","000047520","21F.1572009FA","Y","2009FA","21F.157",05-DEC-08
"21F.181-LIANG2009FA:21F.181","000047519","21F.1812009FA","Y","2009FA","21F.181",05-DEC-08
"21F.181-LIANG2009FA:21F.181","000047520","21F.1812009FA","Y","2009FA","21F.181",05-DEC-08
"21F.211-DUNPHY2009FA:21F.211","000047754","21F.2112009FA","Y","2009FA","21F.211",05-DEC-08
"21F.219-BRENNECKE2009FA:21F.219","000047521","21F.2192009FA","Y","2009FA","21F.219",05-DEC-08
"21F.220-BRENNECKE2009FA:21F.220","000047522","21F.2202009FA","Y","2009FA","21F.220",05-DEC-08
"21F.222-KEMP2009FA:21F.222","000047480","21F.2222009FA","U","2009FA","21F.222",05-DEC-08
"21F.222-KEMP2009FA:21F.222","000047864","21F.2222009FA","U","2009FA","21F.222",05-DEC-08
"21F.222-LOCKWOOD2009FA:21F.222","000047480","21F.2222009FA","U","2009FA","21F.222",05-DEC-08
"21F.222-LOCKWOOD2009FA:21F.222","000047864","21F.2222009FA","U","2009FA","21F.222",05-DEC-08
"21F.222-LOCKWOOD2009FA:21F.222","000048595","21F.2222009FA","U","2009FA","21F.222",05-DEC-08
"21F.222-LOCKWOOD2009FA:21F.222","000048849","21F.2222009FA","U","2009FA","21F.222",05-DEC-08
"21F.223-BRENNECKE2009FA:21F.223","000047325","21F.2232009FA","Y","2009FA","21F.223",05-DEC-08
"21F.224-BRENNECKE2009FA:21F.224","000047326","21F.2242009FA","Y","2009FA","21F.224",05-DEC-08
"21F.232-DUNPHY2009FA:21F.232","000047977","21F.2322009FA","U","2009FA","21F.232",05-DEC-08
"21F.233-DUNPHY2009FA:21F.233","000047978","21F.2332009FA","U","2009FA","21F.233",05-DEC-08
"21F.301-SADOCK2009FA:21F.301","000048359","21F.3012009FA","Y","2009FA","21F.301",05-DEC-08
"21F.302-CULOT2009FA:21F.302","000048362","21F.3022009FA","Y","2009FA","21F.302",05-DEC-08
"21M.704-DEFRANTZ2009SP:21M.704","000034736","21M.7042009SP","U","2009SP","21M.704",08-MAY-09
"21M.704-DEFRANTZ2009SP:21M.704","000034737","21M.7042009SP","U","2009SP","21M.704",08-MAY-09
"21M.704-DEFRANTZ2009SP:21M.704","000034738","21M.7042009SP","U","2009SP","21M.704",08-MAY-09
"21M.704-DEFRANTZ2009SP:21M.704","000034739","21M.7042009SP","U","2009SP","21M.704",08-MAY-09
"21M.704-DEFRANTZ2009SP:21M.704","000034740","21M.7042009SP","U","2009SP","21M.704",08-MAY-09
"21M.704-DEFRANTZ2009SP:21M.704","000034741","21M.7042009SP","U","2009SP","21M.704",08-MAY-09
