"SUBJECT_SUMMARY_KEY","TERM_CODE","SUBJECT_ID","SUBJECT_ID_SORT","SUBJECT_TITLE","SUBJECT_OR_CLUSTER","MASTER_SUBJECT_ID","MASTER_SUBJECT_ID_SORT","ULT_MASTER_SUBJECT_ID","CLUSTER_TYPE","CLUSTER_TYPE_DESC","CLUSTER_LIST","DEPARTMENT_CODE","DEPARTMENT_NAME","SCHOOL_CODE","SCHOOL_NAME","TOTAL_UNITS","LECTURE_UNITS","LAB_UNITS","PREP_UNITS","DESIGN_UNITS","SUBJECT_ENROLLMENT_NUMBER","CLUSTER_ENROLLMENT_NUMBER","SUBJECT_GROUP_ID","SUBJECT_ENROLLMENT_FIRST_WEEK","CLUSTER_ENROLLMENT_FIRST_WEEK","SUBJECT_ENROLLMENT_FIFTH_WEEK","CLUSTER_ENROLLMENT_FIFTH_WEEK","SUBJECT_ENROLLMENT_CREDIT","SUBJECT_ENROLLMENT_LISTEN","CLUSTER_ENROLLMENT_CREDIT","CLUSTER_ENROLLMENT_LISTEN","SUBJECT_ENROLLMENT_1ST_CREDIT","SUBJECT_ENROLLMENT_1ST_LISTEN","CLUSTER_ENROLLMENT_1ST_CREDIT","CLUSTER_ENROLLMENT_1ST_LISTEN","SUBJECT_ENROLLMENT_5TH_CREDIT","SUBJECT_ENROLLMENT_5TH_LISTEN","CLUSTER_ENROLLMENT_5TH_CREDIT","CLUSTER_ENROLLMENT_5TH_LISTEN","WAREHOUSE_LOAD_DATE"
"HAL.40401999SP","1999SP","HAL.4040","HAL.4040","Jurisprudence","HAL.0000, HAL.0002, HAL.0003, HAL.2200, HAL.3000, HAL.3010, HAL.3047, HAL.3155, HAL.3280, HAL.3365, HAL.3380, HAL.3400, HAL.3420, HAL.3423, HAL.3430, HAL.3520, HAL.3530, HAL.3550, HAL.3580, HAL.3700, HAL.3723, HAL.3740, HAL.3820, HAL.3914, HAL.3920, HAL.3930, HAL.3990, HAL.4040, HAL.4110, HAL.4141, HAL.4142, HAL.4390, HAL.4410, HAL.4550, HAL.4620, HAL.4623, HAL.4840, HAL.8005, HAL.9027, HAL.9040, HAL.9230, HAL.9284, HAL.9335, HAL.9400, HAL.9620, HAL.9632, HAL.9770, HAL.9820, HAL.9857, HAL.9892","HAL.0000","HAL.0000","HAL.0000","S","SWE: School-Wide Electives","HAL.0000, HAL.0002, HAL.0003, HAL.2200, HAL.3000, HAL.3010, HAL.3047, HAL.3155, HAL.3280, HAL.3365, HAL.3380, HAL.3400, HAL.3420, HAL.3423, HAL.3430, HAL.3520, HAL.3530, HAL.3550, HAL.3580, HAL.3700, HAL.3723, HAL.3740, HAL.3820, HAL.3914, HAL.3920, HAL.3930, HAL.3990, HAL.4040, HAL.4110, HAL.4141, HAL.4142, HAL.4390, HAL.4410, HAL.4550, HAL.4620, HAL.4623, HAL.4840, HAL.8005, HAL.9027, HAL.9040, HAL.9230, HAL.9284, HAL.9335, HAL.9400, HAL.9620, HAL.9632, HAL.9770, HAL.9820, HAL.9857, HAL.9892","NIH","Harvard Cross-Enrollment Prog","Z","Non-MIT",1,0,1,0,0,0,7,"86CD6495AE2C0327E0440003BACE90BC",0,7,0,7,0,0,5,2,0,0,5,2,0,0,5,2,28-OCT-24
"HAL.35201999SP","1999SP","HAL.3520","HAL.3520","Econ Analysis of Law","HAL.0000, HAL.0002, HAL.0003, HAL.2200, HAL.3000, HAL.3010, HAL.3047, HAL.3155, HAL.3280, HAL.3365, HAL.3380, HAL.3400, HAL.3420, HAL.3423, HAL.3430, HAL.3520, HAL.3530, HAL.3550, HAL.3580, HAL.3700, HAL.3723, HAL.3740, HAL.3820, HAL.3914, HAL.3920, HAL.3930, HAL.3990, HAL.4040, HAL.4110, HAL.4141, HAL.4142, HAL.4390, HAL.4410, HAL.4550, HAL.4620, HAL.4623, HAL.4840, HAL.8005, HAL.9027, HAL.9040, HAL.9230, HAL.9284, HAL.9335, HAL.9400, HAL.9620, HAL.9632, HAL.9770, HAL.9820, HAL.9857, HAL.9892","HAL.0000","HAL.0000","HAL.0000","S","SWE: School-Wide Electives","HAL.0000, HAL.0002, HAL.0003, HAL.2200, HAL.3000, HAL.3010, HAL.3047, HAL.3155, HAL.3280, HAL.3365, HAL.3380, HAL.3400, HAL.3420, HAL.3423, HAL.3430, HAL.3520, HAL.3530, HAL.3550, HAL.3580, HAL.3700, HAL.3723, HAL.3740, HAL.3820, HAL.3914, HAL.3920, HAL.3930, HAL.3990, HAL.4040, HAL.4110, HAL.4141, HAL.4142, HAL.4390, HAL.4410, HAL.4550, HAL.4620, HAL.4623, HAL.4840, HAL.8005, HAL.9027, HAL.9040, HAL.9230, HAL.9284, HAL.9335, HAL.9400, HAL.9620, HAL.9632, HAL.9770, HAL.9820, HAL.9857, HAL.9892","NIH","Harvard Cross-Enrollment Prog","Z","Non-MIT",1,0,1,0,0,0,7,"86CD6495AE2C0327E0440003BACE90BC",0,7,0,7,0,0,5,2,0,0,5,2,0,0,5,2,28-OCT-24
"HAL.44101999SP","1999SP","HAL.4410","HAL.4410","Negotiation Workshop","HAL.0000, HAL.0002, HAL.0003, HAL.2200, HAL.3000, HAL.3010, HAL.3047, HAL.3155, HAL.3280, HAL.3365, HAL.3380, HAL.3400, HAL.3420, HAL.3423, HAL.3430, HAL.3520, HAL.3530, HAL.3550, HAL.3580, HAL.3700, HAL.3723, HAL.3740, HAL.3820, HAL.3914, HAL.3920, HAL.3930, HAL.3990, HAL.4040, HAL.4110, HAL.4141, HAL.4142, HAL.4390, HAL.4410, HAL.4550, HAL.4620, HAL.4623, HAL.4840, HAL.8005, HAL.9027, HAL.9040, HAL.9230, HAL.9284, HAL.9335, HAL.9400, HAL.9620, HAL.9632, HAL.9770, HAL.9820, HAL.9857, HAL.9892","HAL.0000","HAL.0000","HAL.0000","S","SWE: School-Wide Electives","HAL.0000, HAL.0002, HAL.0003, HAL.2200, HAL.3000, HAL.3010, HAL.3047, HAL.3155, HAL.3280, HAL.3365, HAL.3380, HAL.3400, HAL.3420, HAL.3423, HAL.3430, HAL.3520, HAL.3530, HAL.3550, HAL.3580, HAL.3700, HAL.3723, HAL.3740, HAL.3820, HAL.3914, HAL.3920, HAL.3930, HAL.3990, HAL.4040, HAL.4110, HAL.4141, HAL.4142, HAL.4390, HAL.4410, HAL.4550, HAL.4620, HAL.4623, HAL.4840, HAL.8005, HAL.9027, HAL.9040, HAL.9230, HAL.9284, HAL.9335, HAL.9400, HAL.9620, HAL.9632, HAL.9770, HAL.9820, HAL.9857, HAL.9892","NIH","Harvard Cross-Enrollment Prog","Z","Non-MIT",12,0,12,0,0,0,7,"86CD6495AE2C0327E0440003BACE90BC",0,7,0,7,0,0,5,2,0,0,5,2,0,0,5,2,28-OCT-24
"HAL.98921999SP","1999SP","HAL.9892","HAL.9892","Seminar: Suburbanization","HAL.0000, HAL.0002, HAL.0003, HAL.2200, HAL.3000, HAL.3010, HAL.3047, HAL.3155, HAL.3280, HAL.3365, HAL.3380, HAL.3400, HAL.3420, HAL.3423, HAL.3430, HAL.3520, HAL.3530, HAL.3550, HAL.3580, HAL.3700, HAL.3723, HAL.3740, HAL.3820, HAL.3914, HAL.3920, HAL.3930, HAL.3990, HAL.4040, HAL.4110, HAL.4141, HAL.4142, HAL.4390, HAL.4410, HAL.4550, HAL.4620, HAL.4623, HAL.4840, HAL.8005, HAL.9027, HAL.9040, HAL.9230, HAL.9284, HAL.9335, HAL.9400, HAL.9620, HAL.9632, HAL.9770, HAL.9820, HAL.9857, HAL.9892","HAL.0000","HAL.0000","HAL.0000","S","SWE: School-Wide Electives","HAL.0000, HAL.0002, HAL.0003, HAL.2200, HAL.3000, HAL.3010, HAL.3047, HAL.3155, HAL.3280, HAL.3365, HAL.3380, HAL.3400, HAL.3420, HAL.3423, HAL.3430, HAL.3520, HAL.3530, HAL.3550, HAL.3580, HAL.3700, HAL.3723, HAL.3740, HAL.3820, HAL.3914, HAL.3920, HAL.3930, HAL.3990, HAL.4040, HAL.4110, HAL.4141, HAL.4142, HAL.4390, HAL.4410, HAL.4550, HAL.4620, HAL.4623, HAL.4840, HAL.8005, HAL.9027, HAL.9040, HAL.9230, HAL.9284, HAL.9335, HAL.9400, HAL.9620, HAL.9632, HAL.9770, HAL.9820, HAL.9857, HAL.9892","NIH","Harvard Cross-Enrollment Prog","Z","Non-MIT",6,0,6,0,0,0,7,"86CD6495AE2C0327E0440003BACE90BC",0,7,0,7,0,0,5,2,0,0,5,2,0,0,5,2,28-OCT-24
"HAL.94001999SP","1999SP","HAL.9400","HAL.9400","Sem:Intellectual Proprty","HAL.0000, HAL.0002, HAL.0003, HAL.2200, HAL.3000, HAL.3010, HAL.3047, HAL.3155, HAL.3280, HAL.3365, HAL.3380, HAL.3400, HAL.3420, HAL.3423, HAL.3430, HAL.3520, HAL.3530, HAL.3550, HAL.3580, HAL.3700, HAL.3723, HAL.3740, HAL.3820, HAL.3914, HAL.3920, HAL.3930, HAL.3990, HAL.4040, HAL.4110, HAL.4141, HAL.4142, HAL.4390, HAL.4410, HAL.4550, HAL.4620, HAL.4623, HAL.4840, HAL.8005, HAL.9027, HAL.9040, HAL.9230, HAL.9284, HAL.9335, HAL.9400, HAL.9620, HAL.9632, HAL.9770, HAL.9820, HAL.9857, HAL.9892","HAL.0000","HAL.0000","HAL.0000","S","SWE: School-Wide Electives","HAL.0000, HAL.0002, HAL.0003, HAL.2200, HAL.3000, HAL.3010, HAL.3047, HAL.3155, HAL.3280, HAL.3365, HAL.3380, HAL.3400, HAL.3420, HAL.3423, HAL.3430, HAL.3520, HAL.3530, HAL.3550, HAL.3580, HAL.3700, HAL.3723, HAL.3740, HAL.3820, HAL.3914, HAL.3920, HAL.3930, HAL.3990, HAL.4040, HAL.4110, HAL.4141, HAL.4142, HAL.4390, HAL.4410, HAL.4550, HAL.4620, HAL.4623, HAL.4840, HAL.8005, HAL.9027, HAL.9040, HAL.9230, HAL.9284, HAL.9335, HAL.9400, HAL.9620, HAL.9632, HAL.9770, HAL.9820, HAL.9857, HAL.9892","NIH","Harvard Cross-Enrollment Prog","Z","Non-MIT",1,0,1,0,0,0,7,"86CD6495AE2C0327E0440003BACE90BC",0,7,0,7,0,0,5,2,0,0,5,2,0,0,5,2,28-OCT-24
"HAL.92841999SP","1999SP","HAL.9284","HAL.9284","Environmental Law","HAL.0000, HAL.0002, HAL.0003, HAL.2200, HAL.3000, HAL.3010, HAL.3047, HAL.3155, HAL.3280, HAL.3365, HAL.3380, HAL.3400, HAL.3420, HAL.3423, HAL.3430, HAL.3520, HAL.3530, HAL.3550, HAL.3580, HAL.3700, HAL.3723, HAL.3740, HAL.3820, HAL.3914, HAL.3920, HAL.3930, HAL.3990, HAL.4040, HAL.4110, HAL.4141, HAL.4142, HAL.4390, HAL.4410, HAL.4550, HAL.4620, HAL.4623, HAL.4840, HAL.8005, HAL.9027, HAL.9040, HAL.9230, HAL.9284, HAL.9335, HAL.9400, HAL.9620, HAL.9632, HAL.9770, HAL.9820, HAL.9857, HAL.9892","HAL.0000","HAL.0000","HAL.0000","S","SWE: School-Wide Electives","HAL.0000, HAL.0002, HAL.0003, HAL.2200, HAL.3000, HAL.3010, HAL.3047, HAL.3155, HAL.3280, HAL.3365, HAL.3380, HAL.3400, HAL.3420, HAL.3423, HAL.3430, HAL.3520, HAL.3530, HAL.3550, HAL.3580, HAL.3700, HAL.3723, HAL.3740, HAL.3820, HAL.3914, HAL.3920, HAL.3930, HAL.3990, HAL.4040, HAL.4110, HAL.4141, HAL.4142, HAL.4390, HAL.4410, HAL.4550, HAL.4620, HAL.4623, HAL.4840, HAL.8005, HAL.9027, HAL.9040, HAL.9230, HAL.9284, HAL.9335, HAL.9400, HAL.9620, HAL.9632, HAL.9770, HAL.9820, HAL.9857, HAL.9892","NIH","Harvard Cross-Enrollment Prog","Z","Non-MIT",6,0,6,0,0,1,7,"86CD6495AE2C0327E0440003BACE90BC",1,7,1,7,1,0,5,2,1,0,5,2,1,0,5,2,28-OCT-24
"HAL.35501999SP","1999SP","HAL.3550","HAL.3550","Environmental Law","HAL.0000, HAL.0002, HAL.0003, HAL.2200, HAL.3000, HAL.3010, HAL.3047, HAL.3155, HAL.3280, HAL.3365, HAL.3380, HAL.3400, HAL.3420, HAL.3423, HAL.3430, HAL.3520, HAL.3530, HAL.3550, HAL.3580, HAL.3700, HAL.3723, HAL.3740, HAL.3820, HAL.3914, HAL.3920, HAL.3930, HAL.3990, HAL.4040, HAL.4110, HAL.4141, HAL.4142, HAL.4390, HAL.4410, HAL.4550, HAL.4620, HAL.4623, HAL.4840, HAL.8005, HAL.9027, HAL.9040, HAL.9230, HAL.9284, HAL.9335, HAL.9400, HAL.9620, HAL.9632, HAL.9770, HAL.9820, HAL.9857, HAL.9892","HAL.0000","HAL.0000","HAL.0000","S","SWE: School-Wide Electives","HAL.0000, HAL.0002, HAL.0003, HAL.2200, HAL.3000, HAL.3010, HAL.3047, HAL.3155, HAL.3280, HAL.3365, HAL.3380, HAL.3400, HAL.3420, HAL.3423, HAL.3430, HAL.3520, HAL.3530, HAL.3550, HAL.3580, HAL.3700, HAL.3723, HAL.3740, HAL.3820, HAL.3914, HAL.3920, HAL.3930, HAL.3990, HAL.4040, HAL.4110, HAL.4141, HAL.4142, HAL.4390, HAL.4410, HAL.4550, HAL.4620, HAL.4623, HAL.4840, HAL.8005, HAL.9027, HAL.9040, HAL.9230, HAL.9284, HAL.9335, HAL.9400, HAL.9620, HAL.9632, HAL.9770, HAL.9820, HAL.9857, HAL.9892","NIH","Harvard Cross-Enrollment Prog","Z","Non-MIT",12,0,12,0,0,0,7,"86CD6495AE2C0327E0440003BACE90BC",0,7,0,7,0,0,5,2,0,0,5,2,0,0,5,2,28-OCT-24
"HAL.80051999SP","1999SP","HAL.8005","HAL.8005","Optional Paper: F Vogel","HAL.0000, HAL.0002, HAL.0003, HAL.2200, HAL.3000, HAL.3010, HAL.3047, HAL.3155, HAL.3280, HAL.3365, HAL.3380, HAL.3400, HAL.3420, HAL.3423, HAL.3430, HAL.3520, HAL.3530, HAL.3550, HAL.3580, HAL.3700, HAL.3723, HAL.3740, HAL.3820, HAL.3914, HAL.3920, HAL.3930, HAL.3990, HAL.4040, HAL.4110, HAL.4141, HAL.4142, HAL.4390, HAL.4410, HAL.4550, HAL.4620, HAL.4623, HAL.4840, HAL.8005, HAL.9027, HAL.9040, HAL.9230, HAL.9284, HAL.9335, HAL.9400, HAL.9620, HAL.9632, HAL.9770, HAL.9820, HAL.9857, HAL.9892","HAL.0000","HAL.0000","HAL.0000","S","SWE: School-Wide Electives","HAL.0000, HAL.0002, HAL.0003, HAL.2200, HAL.3000, HAL.3010, HAL.3047, HAL.3155, HAL.3280, HAL.3365, HAL.3380, HAL.3400, HAL.3420, HAL.3423, HAL.3430, HAL.3520, HAL.3530, HAL.3550, HAL.3580, HAL.3700, HAL.3723, HAL.3740, HAL.3820, HAL.3914, HAL.3920, HAL.3930, HAL.3990, HAL.4040, HAL.4110, HAL.4141, HAL.4142, HAL.4390, HAL.4410, HAL.4550, HAL.4620, HAL.4623, HAL.4840, HAL.8005, HAL.9027, HAL.9040, HAL.9230, HAL.9284, HAL.9335, HAL.9400, HAL.9620, HAL.9632, HAL.9770, HAL.9820, HAL.9857, HAL.9892","NIH","Harvard Cross-Enrollment Prog","Z","Non-MIT",1,0,1,0,0,0,7,"86CD6495AE2C0327E0440003BACE90BC",0,7,0,7,0,0,5,2,0,0,5,2,0,0,5,2,28-OCT-24
"HAL.92301999SP","1999SP","HAL.9230","HAL.9230","Sem:Issues in Environmntl Law","HAL.0000, HAL.0002, HAL.0003, HAL.2200, HAL.3000, HAL.3010, HAL.3047, HAL.3155, HAL.3280, HAL.3365, HAL.3380, HAL.3400, HAL.3420, HAL.3423, HAL.3430, HAL.3520, HAL.3530, HAL.3550, HAL.3580, HAL.3700, HAL.3723, HAL.3740, HAL.3820, HAL.3914, HAL.3920, HAL.3930, HAL.3990, HAL.4040, HAL.4110, HAL.4141, HAL.4142, HAL.4390, HAL.4410, HAL.4550, HAL.4620, HAL.4623, HAL.4840, HAL.8005, HAL.9027, HAL.9040, HAL.9230, HAL.9284, HAL.9335, HAL.9400, HAL.9620, HAL.9632, HAL.9770, HAL.9820, HAL.9857, HAL.9892","HAL.0000","HAL.0000","HAL.0000","S","SWE: School-Wide Electives","HAL.0000, HAL.0002, HAL.0003, HAL.2200, HAL.3000, HAL.3010, HAL.3047, HAL.3155, HAL.3280, HAL.3365, HAL.3380, HAL.3400, HAL.3420, HAL.3423, HAL.3430, HAL.3520, HAL.3530, HAL.3550, HAL.3580, HAL.3700, HAL.3723, HAL.3740, HAL.3820, HAL.3914, HAL.3920, HAL.3930, HAL.3990, HAL.4040, HAL.4110, HAL.4141, HAL.4142, HAL.4390, HAL.4410, HAL.4550, HAL.4620, HAL.4623, HAL.4840, HAL.8005, HAL.9027, HAL.9040, HAL.9230, HAL.9284, HAL.9335, HAL.9400, HAL.9620, HAL.9632, HAL.9770, HAL.9820, HAL.9857, HAL.9892","NIH","Harvard Cross-Enrollment Prog","Z","Non-MIT",6,0,6,0,0,0,7,"86CD6495AE2C0327E0440003BACE90BC",0,7,0,7,0,0,5,2,0,0,5,2,0,0,5,2,28-OCT-24
"HAL.98571999SP","1999SP","HAL.9857","HAL.9857","Scientific Evid In The Courts","HAL.0000, HAL.0002, HAL.0003, HAL.2200, HAL.3000, HAL.3010, HAL.3047, HAL.3155, HAL.3280, HAL.3365, HAL.3380, HAL.3400, HAL.3420, HAL.3423, HAL.3430, HAL.3520, HAL.3530, HAL.3550, HAL.3580, HAL.3700, HAL.3723, HAL.3740, HAL.3820, HAL.3914, HAL.3920, HAL.3930, HAL.3990, HAL.4040, HAL.4110, HAL.4141, HAL.4142, HAL.4390, HAL.4410, HAL.4550, HAL.4620, HAL.4623, HAL.4840, HAL.8005, HAL.9027, HAL.9040, HAL.9230, HAL.9284, HAL.9335, HAL.9400, HAL.9620, HAL.9632, HAL.9770, HAL.9820, HAL.9857, HAL.9892","HAL.0000","HAL.0000","HAL.0000","S","SWE: School-Wide Electives","HAL.0000, HAL.0002, HAL.0003, HAL.2200, HAL.3000, HAL.3010, HAL.3047, HAL.3155, HAL.3280, HAL.3365, HAL.3380, HAL.3400, HAL.3420, HAL.3423, HAL.3430, HAL.3520, HAL.3530, HAL.3550, HAL.3580, HAL.3700, HAL.3723, HAL.3740, HAL.3820, HAL.3914, HAL.3920, HAL.3930, HAL.3990, HAL.4040, HAL.4110, HAL.4141, HAL.4142, HAL.4390, HAL.4410, HAL.4550, HAL.4620, HAL.4623, HAL.4840, HAL.8005, HAL.9027, HAL.9040, HAL.9230, HAL.9284, HAL.9335, HAL.9400, HAL.9620, HAL.9632, HAL.9770, HAL.9820, HAL.9857, HAL.9892","NIH","Harvard Cross-Enrollment Prog","Z","Non-MIT",12,0,12,0,0,3,7,"86CD6495AE2C0327E0440003BACE90BC",3,7,3,7,3,0,5,2,3,0,5,2,3,0,5,2,28-OCT-24
"HAL.32801999SP","1999SP","HAL.3280","HAL.3280","32800-11:Islamic Legal System","HAL.0000, HAL.0002, HAL.0003, HAL.2200, HAL.3000, HAL.3010, HAL.3047, HAL.3155, HAL.3280, HAL.3365, HAL.3380, HAL.3400, HAL.3420, HAL.3423, HAL.3430, HAL.3520, HAL.3530, HAL.3550, HAL.3580, HAL.3700, HAL.3723, HAL.3740, HAL.3820, HAL.3914, HAL.3920, HAL.3930, HAL.3990, HAL.4040, HAL.4110, HAL.4141, HAL.4142, HAL.4390, HAL.4410, HAL.4550, HAL.4620, HAL.4623, HAL.4840, HAL.8005, HAL.9027, HAL.9040, HAL.9230, HAL.9284, HAL.9335, HAL.9400, HAL.9620, HAL.9632, HAL.9770, HAL.9820, HAL.9857, HAL.9892","HAL.0000","HAL.0000","HAL.0000","S","SWE: School-Wide Electives","HAL.0000, HAL.0002, HAL.0003, HAL.2200, HAL.3000, HAL.3010, HAL.3047, HAL.3155, HAL.3280, HAL.3365, HAL.3380, HAL.3400, HAL.3420, HAL.3423, HAL.3430, HAL.3520, HAL.3530, HAL.3550, HAL.3580, HAL.3700, HAL.3723, HAL.3740, HAL.3820, HAL.3914, HAL.3920, HAL.3930, HAL.3990, HAL.4040, HAL.4110, HAL.4141, HAL.4142, HAL.4390, HAL.4410, HAL.4550, HAL.4620, HAL.4623, HAL.4840, HAL.8005, HAL.9027, HAL.9040, HAL.9230, HAL.9284, HAL.9335, HAL.9400, HAL.9620, HAL.9632, HAL.9770, HAL.9820, HAL.9857, HAL.9892","NIH","Harvard Cross-Enrollment Prog","Z","Non-MIT",12,0,12,0,0,0,7,"86CD6495AE2C0327E0440003BACE90BC",0,7,0,7,0,0,5,2,0,0,5,2,0,0,5,2,28-OCT-24
"HAL.96201999SP","1999SP","HAL.9620","HAL.9620","Law and Economics","HAL.0000, HAL.0002, HAL.0003, HAL.2200, HAL.3000, HAL.3010, HAL.3047, HAL.3155, HAL.3280, HAL.3365, HAL.3380, HAL.3400, HAL.3420, HAL.3423, HAL.3430, HAL.3520, HAL.3530, HAL.3550, HAL.3580, HAL.3700, HAL.3723, HAL.3740, HAL.3820, HAL.3914, HAL.3920, HAL.3930, HAL.3990, HAL.4040, HAL.4110, HAL.4141, HAL.4142, HAL.4390, HAL.4410, HAL.4550, HAL.4620, HAL.4623, HAL.4840, HAL.8005, HAL.9027, HAL.9040, HAL.9230, HAL.9284, HAL.9335, HAL.9400, HAL.9620, HAL.9632, HAL.9770, HAL.9820, HAL.9857, HAL.9892","HAL.0000","HAL.0000","HAL.0000","S","SWE: School-Wide Electives","HAL.0000, HAL.0002, HAL.0003, HAL.2200, HAL.3000, HAL.3010, HAL.3047, HAL.3155, HAL.3280, HAL.3365, HAL.3380, HAL.3400, HAL.3420, HAL.3423, HAL.3430, HAL.3520, HAL.3530, HAL.3550, HAL.3580, HAL.3700, HAL.3723, HAL.3740, HAL.3820, HAL.3914, HAL.3920, HAL.3930, HAL.3990, HAL.4040, HAL.4110, HAL.4141, HAL.4142, HAL.4390, HAL.4410, HAL.4550, HAL.4620, HAL.4623, HAL.4840, HAL.8005, HAL.9027, HAL.9040, HAL.9230, HAL.9284, HAL.9335, HAL.9400, HAL.9620, HAL.9632, HAL.9770, HAL.9820, HAL.9857, HAL.9892","NIH","Harvard Cross-Enrollment Prog","Z","Non-MIT",6,0,6,0,0,0,7,"86CD6495AE2C0327E0440003BACE90BC",0,7,0,7,0,0,5,2,0,0,5,2,0,0,5,2,28-OCT-24
"HAL.34231999SP","1999SP","HAL.3423","HAL.3423","Critical Issues Corporate Law","HAL.0000, HAL.0002, HAL.0003, HAL.2200, HAL.3000, HAL.3010, HAL.3047, HAL.3155, HAL.3280, HAL.3365, HAL.3380, HAL.3400, HAL.3420, HAL.3423, HAL.3430, HAL.3520, HAL.3530, HAL.3550, HAL.3580, HAL.3700, HAL.3723, HAL.3740, HAL.3820, HAL.3914, HAL.3920, HAL.3930, HAL.3990, HAL.4040, HAL.4110, HAL.4141, HAL.4142, HAL.4390, HAL.4410, HAL.4550, HAL.4620, HAL.4623, HAL.4840, HAL.8005, HAL.9027, HAL.9040, HAL.9230, HAL.9284, HAL.9335, HAL.9400, HAL.9620, HAL.9632, HAL.9770, HAL.9820, HAL.9857, HAL.9892","HAL.0000","HAL.0000","HAL.0000","S","SWE: School-Wide Electives","HAL.0000, HAL.0002, HAL.0003, HAL.2200, HAL.3000, HAL.3010, HAL.3047, HAL.3155, HAL.3280, HAL.3365, HAL.3380, HAL.3400, HAL.3420, HAL.3423, HAL.3430, HAL.3520, HAL.3530, HAL.3550, HAL.3580, HAL.3700, HAL.3723, HAL.3740, HAL.3820, HAL.3914, HAL.3920, HAL.3930, HAL.3990, HAL.4040, HAL.4110, HAL.4141, HAL.4142, HAL.4390, HAL.4410, HAL.4550, HAL.4620, HAL.4623, HAL.4840, HAL.8005, HAL.9027, HAL.9040, HAL.9230, HAL.9284, HAL.9335, HAL.9400, HAL.9620, HAL.9632, HAL.9770, HAL.9820, HAL.9857, HAL.9892","NIH","Harvard Cross-Enrollment Prog","Z","Non-MIT",12,0,12,0,0,0,7,"86CD6495AE2C0327E0440003BACE90BC",0,7,0,7,0,0,5,2,0,0,5,2,0,0,5,2,28-OCT-24
"HAL.37231999SP","1999SP","HAL.3723","HAL.3723","Firms, Government & Workers","HAL.0000, HAL.0002, HAL.0003, HAL.2200, HAL.3000, HAL.3010, HAL.3047, HAL.3155, HAL.3280, HAL.3365, HAL.3380, HAL.3400, HAL.3420, HAL.3423, HAL.3430, HAL.3520, HAL.3530, HAL.3550, HAL.3580, HAL.3700, HAL.3723, HAL.3740, HAL.3820, HAL.3914, HAL.3920, HAL.3930, HAL.3990, HAL.4040, HAL.4110, HAL.4141, HAL.4142, HAL.4390, HAL.4410, HAL.4550, HAL.4620, HAL.4623, HAL.4840, HAL.8005, HAL.9027, HAL.9040, HAL.9230, HAL.9284, HAL.9335, HAL.9400, HAL.9620, HAL.9632, HAL.9770, HAL.9820, HAL.9857, HAL.9892","HAL.0000","HAL.0000","HAL.0000","S","SWE: School-Wide Electives","HAL.0000, HAL.0002, HAL.0003, HAL.2200, HAL.3000, HAL.3010, HAL.3047, HAL.3155, HAL.3280, HAL.3365, HAL.3380, HAL.3400, HAL.3420, HAL.3423, HAL.3430, HAL.3520, HAL.3530, HAL.3550, HAL.3580, HAL.3700, HAL.3723, HAL.3740, HAL.3820, HAL.3914, HAL.3920, HAL.3930, HAL.3990, HAL.4040, HAL.4110, HAL.4141, HAL.4142, HAL.4390, HAL.4410, HAL.4550, HAL.4620, HAL.4623, HAL.4840, HAL.8005, HAL.9027, HAL.9040, HAL.9230, HAL.9284, HAL.9335, HAL.9400, HAL.9620, HAL.9632, HAL.9770, HAL.9820, HAL.9857, HAL.9892","NIH","Harvard Cross-Enrollment Prog","Z","Non-MIT",6,2,0,4,0,0,7,"86CD6495AE2C0327E0440003BACE90BC",0,7,0,7,0,0,5,2,0,0,5,2,0,0,5,2,28-OCT-24
