"IAP_SUBJECT_SESSION_KEY","SESSION_SEQUENCE","SESSION_TITLE","SESSION_DESCRIPTION","SESSION_LOCATION","SESSION_DATE","SESSION_START_TIME","SESSION_END_TIME","HAS_SESSION_INFO","WAREHOUSE_LOAD_DATE"
"9289afec76e20021017702b62c5a01e9",,"Session 1: #MeToo, USA Gymnastics","<p>Note: All participants who RSVP will be sent the zoom link the morning of the workshop</p>","Virtual",19-JAN-21,"1200PM","0100PM","Y",28-OCT-24
"9289afec76e20021017702b62c5a01e9",,"Session 1: #MeToo, USA Gymnastics","<p>Note: All participants who RSVP will be sent the zoom link the morning of the workshop</p>","Virtual",26-JAN-21,"1200PM","0100PM","Y",28-OCT-24
"9289afec76e20021017702b62c5a01e9",,"Session 1: #MeToo, USA Gymnastics","<p>Note: All participants who RSVP will be sent the zoom link the morning of the workshop</p>","Virtual",21-JAN-21,"0200PM","0300PM","Y",28-OCT-24
"9289afec754ffaf20176aa8a21f10adc",,"","","Zoom",21-JAN-21,"0100PM","0200PM","Y",28-OCT-24
"9289afec754ffaf20176ce3c46580b70",,"","","Zoom",26-JAN-21,"1100AM","0100PM","Y",28-OCT-24
"9289afed754ffd4701761c08fd6d0256",,"","","Virtual",28-JAN-21,"0530PM","0730PM","Y",28-OCT-24
"9289afed754ffd4701761c08fd6d0256",,"","","Virtual",12-JAN-21,"0530PM","0730PM","Y",28-OCT-24
"9289afed754ffd4701761c08fd6d0256",,"","","Virtual",26-JAN-21,"0530PM","0730PM","Y",28-OCT-24
"9289afed754ffd4701761c08fd6d0256",,"","","Virtual",21-JAN-21,"0530PM","0730PM","Y",28-OCT-24
"9289afed754ffd4701761c08fd6d0256",,"","","Virtual",14-JAN-21,"0530PM","0730PM","Y",28-OCT-24
"9289afed754ffd4701761c08fd6d0256",,"","","Virtual",19-JAN-21,"0530PM","0730PM","Y",28-OCT-24
"9289afed754ffd4701761c08fd6d0256",,"","","Virtual",05-JAN-21,"0530PM","0730PM","Y",28-OCT-24
"9289afed754ffd4701761c08fd6d0256",,"","","Virtual",07-JAN-21,"0530PM","0730PM","Y",28-OCT-24
"9289afec754ffaf201764d6a9d61059a",,"","","Virtual",25-JAN-21,"1200PM","1230PM","Y",28-OCT-24
"9289afed772f5a470177450a38510014",,"","","Zoom",29-JAN-21,"0230PM","0400PM","Y",28-OCT-24
"9289afec754ffaf20176ced73f1a0bdb",,"Session 1: #MeToo, USA Gymnastics","<p>Note: All participants who RSVP will be sent the zoom link the morning of the workshop</p>","Virtual",28-JAN-21,"0200PM","0300PM","Y",28-OCT-24
"9289afec754ffaf20176ced73f1a0bdb",,"Session 1: #MeToo, USA Gymnastics","<p>Note: All participants who RSVP will be sent the zoom link the morning of the workshop</p>","Virtual",19-JAN-21,"1200PM","0100PM","Y",28-OCT-24
"9289afec754ffaf20176ced73f1a0bdb",,"Session 1: #MeToo, USA Gymnastics","<p>Note: All participants who RSVP will be sent the zoom link the morning of the workshop</p>","Virtual",26-JAN-21,"1200PM","0100PM","Y",28-OCT-24
"9289afec754ffaf20176ced73f1a0bdb",,"Session 1: #MeToo, USA Gymnastics","<p>Note: All participants who RSVP will be sent the zoom link the morning of the workshop</p>","Virtual",21-JAN-21,"0200PM","0300PM","Y",28-OCT-24
"9289afed754ffd4701760cd9d17e01ff",,"","","Zoom",06-JAN-21,"1000AM","1200PM","Y",28-OCT-24
"9289afed754ffd4701760cd9d17e01ff",,"","","Zoom",20-JAN-21,"1000AM","1200PM","Y",28-OCT-24
"9289afed754ffd4701760cd9d17e01ff",,"","","Zoom",13-JAN-21,"1000AM","1200PM","Y",28-OCT-24
"9289afec754ffaf20176daae143b0d69",,"Lecture (10AM-12PM) Workshop (1PM-4PM)","","Zoom, email for link",29-JAN-21,"1000AM","1200PM","Y",28-OCT-24
"9289afec754ffaf20176daae143b0d69",,"Lecture (10AM-12PM) Workshop (1PM-4PM)","","Zoom, email for link",29-JAN-21,"0100PM","0400PM","Y",28-OCT-24
"9289afec754ffaf2017662f18b47072b",,"","","via Zoom",27-JAN-21,"0300PM","0400PM","Y",28-OCT-24
"9289afec76e200210176f70ac8850192",,"","","on zoom",16-JAN-21,"0900AM","0700PM","Y",28-OCT-24
"9289afec754ffaf201764d0d50dd053f",,"","","Virtual",14-JAN-21,"0300PM","0400PM","Y",28-OCT-24
"9289afec754ffaf201764db6f74105d8",,"","","Virtual",27-JAN-21,"0200PM","0300PM","Y",28-OCT-24
"9289afed754ffd47017621195ecb0305",,"","","Zoom Meeting",18-JAN-21,"0200PM","0400PM","Y",28-OCT-24
"9289afed754ffd4701762b7819d403a7",,"","","Zoom Meeting",18-JAN-21,"0200PM","0400PM","Y",28-OCT-24
"9289afec754ffaf2017667da55320771",,"","","See Description",14-JAN-21,"0100PM","0200PM","Y",28-OCT-24
"9289afec754ffaf2017667ea3b060781",,"","","See Description",21-JAN-21,"1100AM","1200PM","Y",28-OCT-24
"9289afec754ffaf201764846d6c803e5",,"","","Online",25-JAN-21,"1100AM","1200PM","Y",28-OCT-24
"9289afec754ffaf20176484aebee03f0",,"","","Online",27-JAN-21,"1100AM","1200PM","Y",28-OCT-24
"9289afec754ffaf201764dafc96c05c0",,"","","Virtual",26-JAN-21,"0530PM","0700PM","Y",28-OCT-24
"9289afec754ffaf2017652ab5e1f066c",,"","","Virtual",29-JAN-21,"0300PM","0400PM","Y",28-OCT-24
"9289afed754ffd4701767736c45f089b",,"","","Zoom Link TBA",21-JAN-21,"0200PM","0315PM","Y",28-OCT-24
"9289afec754ffaf201764d119b090555",,"","","Virtual",19-JAN-21,"0200PM","0330PM","Y",28-OCT-24
"9289afec754ffaf201764d70dc4b05a6",,"","","Virtual",26-JAN-21,"1200PM","1230PM","Y",28-OCT-24
"9289afec754ffaf201764db3ee7005cc",,"","","Virtual",27-JAN-21,"1200PM","1230PM","Y",28-OCT-24
"9289afec754ffaf201766803926f078d",,"","","Zoom",07-JAN-21,"0300PM","0430PM","Y",28-OCT-24
"9289afed754ffd470176d3b9b0f50c3d",,"","","Virtual",19-JAN-21,"0200PM","0330PM","Y",28-OCT-24
"9289afec754ffaf201769192b82a0aa5",,"","","On Zoom",25-JAN-21,"0400PM","0530PM","Y",28-OCT-24
"9289afec754ffaf20176aa5967b60ab1",,"","","VIRTUAL",13-JAN-21,"1215PM","1240PM","Y",28-OCT-24
"9289afec754ffaf20175e01e9817020a",,"","","Zoom",08-JAN-21,"0700PM","0830PM","Y",28-OCT-24
"9289afec754ffaf20176cf6bfa550bf6",,"","","Zoom",25-JAN-21,"0400PM","0700PM","Y",28-OCT-24
"9289afec754ffaf20176d33317520c6e",,"Creating Effective Figures, Part 2","<p>Claus Wilke, Department Chair and Professor of Integrative Biology at UT Austin and author of Fundamentals of Data Visualization.</p> <p>https://mit.zoom.us/j/92219406182</p> <p>pswd: MITBiology</p>","Virtual",21-JAN-21,"0200PM","0330PM","Y",28-OCT-24
"9289afec754ffaf20176d33317520c6e",,"Rethinking Scientific Training","<p></p> <p>Melanie Sinche, author of NextGen PhD, and Joshua Hall, host of the Hello PhD podcast will share their perspectives going through, and later shaping graduate training within the biomedical community. This should be an empowering discussion about rethinking scientific training in the future -- and present.</p> <p></p> <p>https://mit.zoom.us/j/95331530370</p> <p>pswd: MITBiology</p>","Virtual",14-JAN-21,"0200PM","0330PM","Y",28-OCT-24
"9289afec754ffaf20176d33317520c6e",,"Communicating Science to Non-scientists","<p>This workshop led by award-winning New York Times columnist Carl Zimmer will introduce participants to writing about science for a broad, non-scientist audience.</p> <p>https://mit.zoom.us/j/98108214470</p> <p>pswd: MITBiology</p>","Virtual",28-JAN-21,"0200PM","0330PM","Y",28-OCT-24
"9289afec754ffaf20176d33317520c6e",,"Delivering an Engaging Scientific Presen","<p>Communicating your work effectively is anessential skill. Professor Britt Glaunsinger,<br />who developed a class on this very topic, willshare her tips and tricks for giving a clear andengaging scientific presentation for an academicaudiencewhether on zoom or in-person.<br /><br />Zoom link:https://mit.zoom.us/j/91202541122</p> <p>pswd: MITBiology</p> <p></p> <p></p> <p></p>","Virtual",06-JAN-21,"0200PM","0330PM","Y",28-OCT-24
"9289afec754ffaf20176d33317520c6e",,"Creating Effective Figures, Part 1","<p>Jenna Luecke will cover design principles for creating powerful visuals.</p> <p>https://mit.zoom.us/j/96027714802</p> <p>pswd: MITBiology</p> <p></p> <p></p> <p></p>","Virtual",13-JAN-21,"0200PM","0330PM","Y",28-OCT-24
"9289afec754ffaf20176d9f1ccdb0d30",,"Introduction to Change Ringing","<p>We'll start on Zoom then move to Discord and RingingRoom. Zoom link: https://mit.zoom.us/j/91474480692</p> <p>Cancelled class on Jan 6, will start class on Monday Jan 11 instead.</p>","Zoom",13-JAN-21,"0600PM","0730PM","Y",28-OCT-24
"9289afec754ffaf20176d9f1ccdb0d30",,"Introduction to Change Ringing","<p>We'll start on Zoom then move to Discord and RingingRoom. Zoom link: https://mit.zoom.us/j/91474480692</p> <p>Cancelled class on Jan 6, will start class on Monday Jan 11 instead.</p>","Zoom",11-JAN-21,"0600PM","0730PM","Y",28-OCT-24
"9289afec754ffaf20176d9f1ccdb0d30",,"Introduction to Change Ringing","<p>We'll start on Zoom then move to Discord and RingingRoom. Zoom link: https://mit.zoom.us/j/91474480692</p> <p>Cancelled class on Jan 6, will start class on Monday Jan 11 instead.</p>","Zoom",20-JAN-21,"0600PM","0730PM","Y",28-OCT-24
"9289afec754ffaf20176d9f1ccdb0d30",,"Introduction to Change Ringing","<p>We'll start on Zoom then move to Discord and RingingRoom. Zoom link: https://mit.zoom.us/j/91474480692</p> <p>Cancelled class on Jan 6, will start class on Monday Jan 11 instead.</p>","Zoom",25-JAN-21,"0600PM","0730PM","Y",28-OCT-24
"9289afec754ffaf20176d9f1ccdb0d30",,"Introduction to Change Ringing","<p>We'll start on Zoom then move to Discord and RingingRoom. Zoom link: https://mit.zoom.us/j/91474480692</p> <p>Cancelled class on Jan 6, will start class on Monday Jan 11 instead.</p>","Zoom",27-JAN-21,"0600PM","0730PM","Y",28-OCT-24
"9289afec754ffaf20176d9f1ccdb0d30",,"Introduction to Change Ringing","<p>We'll start on Zoom then move to Discord and RingingRoom. Zoom link: https://mit.zoom.us/j/91474480692</p> <p>Cancelled class on Jan 6, will start class on Monday Jan 11 instead.</p>","Zoom",06-JAN-21,"0600PM","0730PM","Y",28-OCT-24
"9289afed754ffd4701766eb738fa07c0",,"Alkaline & Mold Fermentation","<p>Introducing Alkaline fermentation using the bacteria of the genus Bacillus. Cheonggukjang, natto, and more are made using B.subtilis. Mold Fermentation uses koji and rhizopus which are responsible for miso and tempeh.</p>","Zoom",21-JAN-21,"1000AM","1100AM","Y",28-OCT-24
"9289afed754ffd4701766eb738fa07c0",,"Lactic Acid Fermentation","<p>Focus on lactic acid fermentation using lactic acid bacteria, which converts fermentable sugars into lactic acid. This type of fermentation is responsible for yogurt, sauerkraut, kimchi, and more.</p>","Zoom",14-JAN-21,"1000AM","1100AM","Y",28-OCT-24
"9289afec754ffaf20176523f2a6f05f9",,"","","Online",14-JAN-21,"0200PM","0400PM","Y",28-OCT-24
"9289afec754ffaf20176daa211260d3f",,"Using WL, Python, and Julia Together","<p>Zoom link:https://mit.zoom.us/j/98742257482</p> <p>It is now possible to combine the strengths of many languages together using cross-language integration libraries and Jupyter notebooks. Further, the Wolfram Language can now be used without a license and without the Mathematica front end. We will show how combining these languages works, and demonstrate some simple but powerful workflows it enables.</p>","Zoom",28-JAN-21,"0100PM","0300PM","Y",28-OCT-24
"9289afec754ffaf20176daa211260d3f",,"Physical Sciences","<p>Zoom link: https://mit.zoom.us/j/96441116122</p>","Zoom",19-JAN-21,"0100PM","0300PM","Y",28-OCT-24
"9289afec754ffaf20176daa211260d3f",,"Machine-learned Molecular Models for Bio","<p>Zoom link: https://mit.zoom.us/j/95045092849</p> <p>Recent developments in machine learning have opened new frontiers in computational biology. In this talk, Dr. AlQurashi will review the intersection of machine learning and biology, discuss recent breakthroughs in the field (e.g. AlphaFold2), and explore their applications to the future of healthcare and beyond.</p>","Zoom",20-JAN-21,"0100PM","0300PM","Y",28-OCT-24
"9289afec754ffaf20176daa211260d3f",,"Computational Economics and Finance","<p>Zoom link: https://mit.zoom.us/j/91480466998</p> <p>Conventionally, economics and finance have been modeled top-down, starting with currently observed facts and working backwards to generate models that are by construction overfit to our specific history. In this talk, we examine a computational approach instead, starting from the simplest possible models and exploring their implications.</p>","Zoom link provided",13-JAN-21,"0100PM","0200PM","Y",28-OCT-24
"9289afec754ffaf20176daa211260d3f",,"Computational N for All Courses N","<p>Zoom link: https://mit.zoom.us/j/92234171592</p> <p>Stephen Wolfram is a computer scientist and physicist, the creator of the Wolfram Language, and the CEO of Wolfram Research. In this talk he will share his views on computational thinking</p>","Zoom link below",11-JAN-21,"0100PM","0300PM","Y",28-OCT-24
"9289afec754ffaf20176daa211260d3f",,"Machine Learning and Startups","<p>Zoom link:https://mit.zoom.us/j/99151570038</p> <p>The Wolfram Language provides a highly-level machine learning framework, which makes state-of-the-art machine learning accessible to both beginners and experts in the field. This talk will provide an overview of this framework, demonstrate its capabilities, and talk about the scientific and technical solutions used under the hood.</p>","Zoom",25-JAN-21,"0100PM","0300PM","Y",28-OCT-24
"9289afec76e200210176e27d4d94000e",,"","","Zoom land",14-JAN-21,"0500PM","0600PM","Y",28-OCT-24
"9289afec76e200210176e3544a6400cd",,"","","Virtual",14-JAN-21,"1100AM","1200PM","Y",28-OCT-24
"9289afed76e1ff430176f70a8f150089",,"","","Online",25-JAN-21,"0100PM","0200PM","Y",28-OCT-24
"9289afed754ffd47017686e7d23c0931",,"","","Zoom",28-JAN-21,"0300PM","0400PM","Y",28-OCT-24
"9289afec754ffaf201768c4f82ed09d3",,"","","On Zoom",19-JAN-21,"0100PM","0230PM","Y",28-OCT-24
"9289afec76e2002101771b07c20b022f",,"Perspectives from a military advisor","<p>Perspectives from a military advisor: Advising the Iraqi Army, the Kurdish Peshmerga, and the Saudi Army</p> <p>COL Synowiez has been a military advisor to the Iraqi Army, Kurdish Peshmerga, and the Saudi Army at the Tactical and Strategic level. This discussion will cover the role and types of US Army advising and how it has evolved over the last 20 years and provide his perspectives.</p>","Zoom",26-JAN-21,"1200PM","0130PM","Y",28-OCT-24
"9289afec76e2002101771b07c20b022f",,"Marine Corps Tips for Peak Performance","<p>One of the key trademarks of the Marine Corps is its ability to enable and facilitate peak performance among Marines. This session will introduce you to the concepts of peak performance, flow, and grit. Upon completion of the session, you will be able to leverage a list of science-backed strategies into actionable steps to enhance your physical and mental abilities, professional performance, and work-life balance.</p>","via Zoom",14-JAN-21,"0300PM","0430PM","Y",28-OCT-24
"9289afec76e2002101771b07c20b022f",,"Fighter Fundamentals","<p>Instructional brief on Basic Fighter Maneuvers (BFM) as the defender in a one-on-one engagement.</p>","Zoom",21-JAN-21,"0300PM","0430PM","Y",28-OCT-24
"9289afec76e2002101771b07c20b022f",,"Freedom of Navigation Operations -FONOPS","<p>Freedom of Navigation Operations (FONOPS): Brinkmanship from a Birds-Eye View</p> <p>Firsthand accounts combine with a multimedia presentation to highlight the risks that exist while conducting contested FONOPS across the globe. The discussion will also focus on the real-time procedures used to prevent incidents, both at sea and in the air, when seconds and inches matter.</p>","Zoom",28-JAN-21,"0300PM","0430PM","Y",28-OCT-24
"9289afec76e2002101771b07c20b022f",,"TIME CHANGE:  Afghanistan Negotiations","<p>On 2/29/20, U.S. and Taliban representatives concluded an agreement laying the groundwork for the withdrawal of U.S. armed forces from Afghanistan, and for talks between Kabul and the Taliban. As the Senior Intelligence officer for the operational command on the ground in Kabul, I was responsible for many of the supporting actions. <strong>I will share several key elements required by the military to support the negotiation.</strong></p> <p></p>","via Zoom",20-JAN-21,"0300AM","0430PM","Y",28-OCT-24
"9289afec76e2002101771bf8a9d7025f",,"Physical Sciences","<p>Zoom link: https://mit.zoom.us/j/96441116122</p>","Zoom",19-JAN-21,"0100PM","0300PM","Y",28-OCT-24
"9289afec76e2002101771bf8a9d7025f",,"Computational N for All Courses N","<p>Zoom link: https://mit.zoom.us/j/92234171592</p> <p>Stephen Wolfram is a computer scientist and physicist, the creator of the Wolfram Language, and the CEO of Wolfram Research. In this talk he will share his views on computational thinking</p>","Zoom link below",11-JAN-21,"0100PM","0300PM","Y",28-OCT-24
"9289afec76e2002101771bf8a9d7025f",,"Machine-learned Molecular Models for Bio","<p>Zoom link: https://mit.zoom.us/j/95045092849</p> <p>Recent developments in machine learning have opened new frontiers in computational biology. In this talk, Dr. AlQurashi will review the intersection of machine learning and biology, discuss recent breakthroughs in the field (e.g. AlphaFold2), and explore their applications to the future of healthcare and beyond.</p>","Zoom",20-JAN-21,"0100PM","0300PM","Y",28-OCT-24
"9289afec76e2002101771bf8a9d7025f",,"Machine Learning and Startups","<p>Zoom link:https://mit.zoom.us/j/99151570038</p> <p>The Wolfram Language provides a highly-level machine learning framework, which makes state-of-the-art machine learning accessible to both beginners and experts in the field. This talk will provide an overview of this framework, demonstrate its capabilities, and talk about the scientific and technical solutions used under the hood.</p>","Zoom",25-JAN-21,"0100PM","0300PM","Y",28-OCT-24
"9289afec76e2002101771bf8a9d7025f",,"Computational Economics and Finance","<p>Zoom link: https://mit.zoom.us/j/91480466998</p> <p>Conventionally, economics and finance have been modeled top-down, starting with currently observed facts and working backwards to generate models that are by construction overfit to our specific history. In this talk, we examine a computational approach instead, starting from the simplest possible models and exploring their implications.</p>","Zoom link provided",13-JAN-21,"0100PM","0200PM","Y",28-OCT-24
"9289afec76e2002101771bf8a9d7025f",,"Using WL, Python, and Julia Together","<p>Zoom link:https://mit.zoom.us/j/98742257482</p> <p>It is now possible to combine the strengths of many languages together using cross-language integration libraries and Jupyter notebooks. Further, the Wolfram Language can now be used without a license and without the Mathematica front end. We will show how combining these languages works, and demonstrate some simple but powerful workflows it enables.</p>","Zoom",04-FEB-21,"0100PM","0300PM","Y",28-OCT-24
"9289afec754ffaf2017676cb1f340877",,"Dance with SambaViva","<p><strong></strong></p> <ul> <li>For Jan 11 session, sign up by Jan 6</li> <li>for Jan 25 session, sign up by Jan 20</li> </ul>","via Zoom",11-JAN-21,"0100PM","0200PM","Y",28-OCT-24
"9289afec754ffaf2017676cb1f340877",,"Dance with SambaViva","<p><strong></strong></p> <ul> <li>For Jan 11 session, sign up by Jan 6</li> <li>for Jan 25 session, sign up by Jan 20</li> </ul>","via Zoom",25-JAN-21,"0100PM","0200PM","Y",28-OCT-24
"9289afec754ffaf2017676cb1f340877",,"Dance with SambaViva","<p>Learn a quick choreography and celebrate the end of IAP dancing with SambaViva. While indoors, stay warm with a dance-workout that will bring Brazilian Carnaval vibes to where you are.</p> <ul> <li>For Jan 29 session, sign up by Jan 20</li> </ul>","via Zoom",29-JAN-21,"0100PM","0200PM","Y",28-OCT-24
"9289afec754ffaf20175adb547070065",,"","","",12-JAN-21,"0200PM","0330PM","Y",28-OCT-24
"9289afed76e1ff43017725a58d710133",,"","","Zoom 575 905 8653",28-JAN-21,"0130PM","0230PM","Y",28-OCT-24
"9289afec772f5a7f01773b9507870000",,"","","online via Airmeet",27-JAN-21,"0300PM","0400PM","Y",28-OCT-24
"9289afec754ffaf20176912aa9780a90",,"","","On Zoom",12-JAN-21,"1000AM","1100AM","Y",28-OCT-24
"9289afec754ffaf201769140d0530a9a",,"","","On Zoom",27-JAN-21,"0100PM","0200PM","Y",28-OCT-24
"9289afed754ffd47017691a06bc60a2d",,"","","Zoom",21-JAN-21,"0400PM","0500PM","Y",28-OCT-24
"9289afec76e2002101772082ddd702b7",,"","","Zoom",20-JAN-21,"1200PM","0130PM","Y",28-OCT-24
"9289afed754ffd470176ced053180bcd",,"","","On Zoom",27-JAN-21,"0200PM","0300PM","Y",28-OCT-24
"9289afec754ffaf201762137478502c8",,"","","",,"","","N",28-OCT-24
"9289afed754ffd470175d682a2c600fa",,"","","Zoom",08-JAN-21,"0700PM","0830PM","Y",28-OCT-24
"9289afec754ffaf20176ce2c325f0b65",,"","","Zoom land",14-JAN-21,"0500PM","0600PM","Y",28-OCT-24
"9289afed754ffd4701763da77c8f03ee",,"","","Zoom",12-JAN-21,"0700PM","0800PM","Y",28-OCT-24
"9289afec754ffaf20176aa613eec0aba",,"Koru Mindfulness","","VIRTUAL",26-JAN-21,"1230PM","0145PM","Y",28-OCT-24
"9289afec754ffaf20176aa613eec0aba",,"Koru Mindfulness","","VIRTUAL",12-JAN-21,"1230PM","0145PM","Y",28-OCT-24
"9289afec754ffaf20176aa613eec0aba",,"Koru Mindfulness","","VIRTUAL",19-JAN-21,"1230PM","0145PM","Y",28-OCT-24
"9289afed754ffd470175fb98821901ec",,"","","Zoom",12-JAN-21,"0700PM","0800PM","Y",28-OCT-24
"9289afed754ffd470176439881ef0476",,"CBT & Self-Compassion  IAP Fridays 1-3pm","","VIA ZOOM link",29-JAN-21,"0100PM","0300PM","Y",28-OCT-24
"9289afed754ffd470176439881ef0476",,"CBT & Self-Compassion  IAP Fridays 1-3pm","","VIA ZOOM link",22-JAN-21,"0100PM","0300PM","Y",28-OCT-24
"9289afed754ffd470176439881ef0476",,"CBT & Self-Compassion  IAP Fridays 1-3pm","","VIA ZOOM link",08-JAN-21,"0100PM","0300PM","Y",28-OCT-24
"9289afed754ffd470176439881ef0476",,"CBT & Self-Compassion  IAP Fridays 1-3pm","","VIA ZOOM link",15-JAN-21,"0100PM","0300PM","Y",28-OCT-24
"9289afed754ffd47017648e4b6d304db",,"","","Virtual",20-JAN-21,"1100AM","1200PM","Y",28-OCT-24
"9289afec76e2002101772c14adec02fe",,"","","virtual",29-JAN-21,"0200PM","0400PM","Y",28-OCT-24
"9289afec754ffaf20176210089ef02b4",,"Other Intellectual Property; IP Licenses","<p>Other forms of intellectual property (copyrights, trade secrets, and trademarks) and how these differ from patents. Overview of intellectual property licensing.</p>","remote",25-JAN-21,"0200PM","0400PM","Y",28-OCT-24
"9289afec754ffaf20176210089ef02b4",,"Patent Rights and Patent Infringement","<p>The rights of patent ownership. Right to exclude others vs. exclusive right, especially in relation to improvement patents. Literal infringement and the doctrine of equivalents. Patent invalidity and other defenses. Legal and equitable remedies.</p>","remote",22-JAN-21,"0200PM","0400PM","Y",28-OCT-24
"9289afec754ffaf20176210089ef02b4",,"What Kinds of Invention Can Be Patented?","<p>Eligible subject matter. To what extent can software be patented? Business methods? Human genes?</p>","remote",15-JAN-21,"0200PM","0400PM","Y",28-OCT-24
"9289afec754ffaf20176210089ef02b4",,"Intro to Patents & Intellectual Property","<p>Overview of U.S. patent law and intellectual property. What patents and intellectual property are. Fundamental components of U.S. patent law.</p>","remote",11-JAN-21,"0200PM","0400PM","Y",28-OCT-24
"9289afec754ffaf20176210089ef02b4",,"Obtaining a Patent","<p>The process of applying for a patent. Contents of the patent application, especially the specification. Patent claims: scope, language and structure. The role of the patent search. </p>","remote",20-JAN-21,"0200PM","0400PM","Y",28-OCT-24
"9289afec754ffaf20176210089ef02b4",,"Patentability Requirements","<p>Requirements for an eligible invention to be patented: novelty, non-obviousness, and utility. New U.S. law of inventor priority (first to invent? first to file? first to disclose? or what?)</p>","remote",13-JAN-21,"0200PM","0400PM","Y",28-OCT-24
"9289afed754ffd4701768646a72708de",,"","","Zoom: 97484936801",08-JAN-21,"1000AM","1200PM","Y",28-OCT-24
"9289afed754ffd470176ce091a4b0b81",,"","","Virtual",19-JAN-21,"0200PM","0315PM","Y",28-OCT-24
"9289afec754ffaf201764d57227f0589",,"","","Virtual",11-JAN-21,"1100AM","1200PM","Y",28-OCT-24
"9289afec754ffaf201764d57227f0589",,"","","Virtual",12-JAN-21,"1100AM","1200PM","Y",28-OCT-24
"9289afec754ffaf201764d57227f0589",,"","","Virtual",13-JAN-21,"1100AM","1200PM","Y",28-OCT-24
"9289afec754ffaf201764d57227f0589",,"","","Virtual",14-JAN-21,"1100AM","1200PM","Y",28-OCT-24
"9289afec754ffaf201764d57227f0589",,"","","Virtual",15-JAN-21,"1100AM","1200PM","Y",28-OCT-24
"9289afed76e1ff4301771966493c00e8",,"","","Virtual",28-JAN-21,"0600PM","0700PM","Y",28-OCT-24
"9289afed76e1ff4301771966493c00e8",,"","","Virtual",27-JAN-21,"0600PM","0700PM","Y",28-OCT-24
"9289afed76e1ff4301771966493c00e8",,"","","Virtual",29-JAN-21,"0600PM","0700PM","Y",28-OCT-24
"9289afed76e1ff4301771966493c00e8",,"","","Virtual",26-JAN-21,"0600PM","0700PM","Y",28-OCT-24
"9289afed76e1ff4301771966493c00e8",,"","","Virtual",25-JAN-21,"0600PM","0700PM","Y",28-OCT-24
"9289afed754ffd47017625038ba50344",,"Breakout Room Speed Networking","<p>Breakout Room Speed Networking & Happy Hour</p>","Virtual",15-JAN-21,"0200PM","0330PM","Y",28-OCT-24
"9289afed754ffd47017625038ba50344",,"The DoD Landscape for Tech Startups","<p>The DoD Landscape for Tech Startups</p>","Virtual",11-JAN-21,"0200PM","0330PM","Y",28-OCT-24
"9289afed754ffd47017625038ba50344",,"Air Force as a Customer","<p>Air Force as a Customer  Founder Perspective & Recent Air Force Transformations</p>","Virtual",12-JAN-21,"1000AM","1130AM","Y",28-OCT-24
"9289afed754ffd47017625038ba50344",,"IP and Data Rights","<p>IP and Data Rights: What you need to know when working with the DoD</p>","Virtual",14-JAN-21,"1000AM","1130AM","Y",28-OCT-24
"9289afed754ffd47017625038ba50344",,"How the Air Force Buys Things","<p>How the Air Force Buys Things; AF Ventures; Matching Program</p>","Virtual",12-JAN-21,"0200PM","0330PM","Y",28-OCT-24
"9289afed754ffd47017625038ba50344",,"Dual-use Ventures Framework","<p>Dual-use Ventures Framework Overview & Startup Examples</p>","Virtual",15-JAN-21,"1000AM","1130AM","Y",28-OCT-24
"9289afed754ffd47017625038ba50344",,"Deciphering Players in the Accelerator &","<p>Deciphering between Players in the Accelerator & Investment Spectrum</p> <p><span style=","Virtual",15-JAN-21,"1200PM","0130PM","Y",28-OCT-24
"9289afed754ffd47017625038ba50344",,"Pathways to Working with the Navy","<p>Pathways to Working with the Navy</p>","Virtual",13-JAN-21,"1000AM","1130AM","Y",28-OCT-24
"9289afed754ffd47017625038ba50344",,"How SOCOM Thinks about & Uses Tech","<p>How SOCOM Thinks about & Uses Tech</p>","Virtual",13-JAN-21,"0200PM","0330PM","Y",28-OCT-24
"9289afed754ffd47017625038ba50344",,"Welcome & Overview on Dual-use Ventures","<p>Welcome & the importance and history of dual-use ventures in todays society</p>","Virtual",11-JAN-21,"1000AM","1130AM","Y",28-OCT-24
"9289afed754ffd47017625038ba50344",,"Cybersecurity Compliance Now & Soon","<p>Cybersecurity Compliance Now & Soon<br /><br /></p>","Virtual",14-JAN-21,"0200PM","0330PM","Y",28-OCT-24
"9289afed772f5a47017740a82ea30004",,"","","via Zoom",29-JAN-21,"0200PM","0300PM","Y",28-OCT-24
"9289afed754ffd4701761fa9ae5102c0",,"","","Virtual",22-JAN-21,"0300PM","0500PM","Y",28-OCT-24
"9289afed754ffd4701761fa9ae5102c0",,"","","Virtual",19-JAN-21,"0300PM","0500PM","Y",28-OCT-24
"9289afed754ffd4701761fa9ae5102c0",,"","","Virtual",11-JAN-21,"0300PM","0500PM","Y",28-OCT-24
"9289afed754ffd4701761fa9ae5102c0",,"","","Virtual",15-JAN-21,"0300PM","0500PM","Y",28-OCT-24
"9289afed754ffd4701761fa9ae5102c0",,"","","Virtual",20-JAN-21,"0300PM","0500PM","Y",28-OCT-24
"9289afed754ffd4701761fa9ae5102c0",,"","","Virtual",13-JAN-21,"0300PM","0500PM","Y",28-OCT-24
"9289afed76e1ff4301772601637a0140",,"","","On Zoom",27-JAN-21,"1030AM","1200PM","Y",28-OCT-24
